,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,try_assists,offloads,clean_breaks,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
455,2,4,1,6,0,0,0,0,0,0.0,Martin Puech,39.0,1.0,5.0,MP619005,0.0,0.0,0
456,4,1,1,3,0,0,0,0,0,0.0,Hubert Texier,17.0,1.0,7.0,HT126276,0.0,0.0,0
457,10,2,18,1,0,0,1,1,0,0.0,Alexis Levron,22.0,1.0,9.0,AL798641,0.0,0.0,0
458,21,2,1,0,0,0,0,0,1,0.0,Clement Mondinat,4.0,1.0,15.0,CM517602,0.0,0.0,0
459,0,1,0,0,1,0,0,0,0,0.0,Eoghan Barrett,22.0,1.0,13.0,EB197863,0.0,0.0,0
460,70,14,6,2,1,0,1,0,1,1.0,Joe Jonas,80.0,0.0,15.0,JJ281268,0.0,0.0,0
461,35,7,5,6,1,0,0,2,1,1.0,Steeve Barry,80.0,0.0,14.0,SB555210,0.0,0.0,0
462,6,5,4,5,1,2,0,0,0,1.0,Vincent Martin,80.0,0.0,13.0,VM362685,0.0,0.0,0
463,12,6,3,4,0,0,0,0,0,1.0,Francois Vergnaud,43.0,0.0,12.0,FV356555,0.0,0.0,0
464,70,6,5,1,3,0,0,1,2,1.0,Darly Domvo,69.0,0.0,11.0,DD506057,0.0,0.0,0
465,39,7,17,8,1,2,0,1,1,1.0,Brett Herron,60.0,0.0,10.0,BH676191,2.0,0.0,0
466,10,5,45,9,0,1,0,2,0,1.0,Kerman Aurrekoetxea,56.0,0.0,9.0,KA223077,0.0,0.0,0
467,0,1,1,8,0,0,0,1,0,1.0,Baptiste Erdocio,50.0,0.0,1.0,BE645813,0.0,0.0,0
468,0,0,1,5,3,0,0,0,0,1.0,Francois Da Ros,50.0,0.0,2.0,FD122247,0.0,0.0,0
469,0,5,2,4,0,0,0,1,0,1.0,Giorgi Nutsubidze,50.0,0.0,3.0,GN906922,0.0,0.0,0
470,4,5,3,11,1,1,0,0,0,1.0,Evan Olmstead,80.0,0.0,4.0,EO883315,0.0,0.0,0
471,47,10,4,6,1,1,0,0,1,1.0,Josh Tyrell,80.0,0.0,5.0,JT297629,0.0,0.0,0
472,34,11,3,10,0,0,0,1,1,1.0,Tornike Jalagonia,71.0,0.0,6.0,TJ368722,0.0,1.0,0
473,4,2,1,11,0,0,0,0,0,1.0,Antoine Erbani,60.0,0.0,7.0,AE281031,0.0,0.0,0
474,23,7,5,11,2,1,0,0,0,1.0,Steffon Armitage,80.0,0.0,8.0,SA818748,0.0,0.0,0
475,38,5,2,3,1,0,0,1,0,1.0,Bastien Soury,30.0,1.0,2.0,BS415439,0.0,0.0,0
476,2,1,1,5,1,0,0,0,0,1.0,Ushangi Tcheishvili,30.0,1.0,1.0,UT338419,0.0,0.0,0
477,0,0,1,4,0,0,0,0,0,1.0,Luka Azariashvili,30.0,1.0,3.0,LA672077,0.0,0.0,0
478,4,1,2,1,0,0,0,0,0,1.0,Dave O'Callaghan,20.0,1.0,7.0,DO837437,0.0,0.0,0
479,0,0,0,4,1,0,0,0,0,1.0,Thomas Hebert,9.0,1.0,6.0,TH971742,0.0,0.0,1
480,7,2,17,1,2,0,0,1,0,1.0,Barnabe Couilloud,24.0,1.0,9.0,BC626517,0.0,0.0,0
481,25,2,6,1,1,0,0,0,0,1.0,Gilles Bosch,20.0,1.0,10.0,GB313436,0.0,0.0,0
482,0,0,4,5,2,0,0,0,0,1.0,Ilian Perraux,37.0,1.0,12.0,IP860186,0.0,0.0,0
483,42,8,9,1,1,0,0,1,0,0.0,Mike Brown,80.0,0.0,15.0,MB981735,0.0,0.0,0
484,18,8,6,4,2,0,0,1,0,0.0,Adam Radwan,67.0,0.0,14.0,AR914169,0.0,0.0,0
485,22,6,2,5,3,1,0,0,0,0.0,George Wacokecoke,80.0,0.0,13.0,GW407387,0.0,1.0,0
486,9,9,3,11,1,0,1,0,0,0.0,Pete Lucock,80.0,0.0,12.0,PL480020,0.0,0.0,0
487,32,6,2,3,5,0,1,0,1,0.0,Nathan Earle,80.0,0.0,11.0,NE806229,0.0,0.0,0
488,46,7,15,4,1,0,0,0,0,0.0,Brett Connon,80.0,0.0,10.0,BC715151,1.0,0.0,2
489,26,9,56,4,1,2,0,2,0,0.0,Sam Stuart,80.0,0.0,9.0,SS104605,0.0,1.0,0
490,9,2,0,5,5,0,0,0,0,0.0,Adam Brocklebank,80.0,0.0,1.0,AB332520,0.0,0.0,0
491,16,9,2,8,0,0,0,0,0,0.0,Jamie Blamire,48.0,0.0,2.0,JB951848,0.0,0.0,0
492,2,2,0,6,1,0,0,0,0,0.0,Mark Tampin,56.0,0.0,3.0,MT656123,0.0,0.0,0
493,16,5,6,11,1,0,0,0,0,0.0,Greg Peterson,80.0,0.0,4.0,GP926844,0.0,0.0,0
494,1,2,6,11,0,0,0,0,0,0.0,Rob Farrar,59.0,0.0,5.0,RF164900,0.0,0.0,0
495,49,9,7,16,0,0,0,1,0,0.0,Gary Graham,80.0,0.0,6.0,GG484795,0.0,0.0,0
496,0,0,3,15,0,2,0,0,0,0.0,Connor Collett,67.0,0.0,7.0,CC803314,0.0,0.0,0
497,7,7,6,10,2,2,0,0,0,0.0,Callum Chick,80.0,0.0,8.0,CC621973,0.0,0.0,0
498,3,1,5,3,2,0,0,0,0,0.0,George McGuigan,32.0,1.0,2.0,GM717660,0.0,0.0,0
499,0,0,0,0,0,0,0,0,0,0.0,Conrad Cade,80.0,0.0,17.0,CC557877,0.0,0.0,0
500,8,2,0,1,1,1,0,0,0,0.0,Logovi'i Mulipola,24.0,1.0,3.0,LM816589,0.0,0.0,0
501,0,0,0,1,0,0,0,0,0,0.0,Will Montgomery,21.0,1.0,5.0,WM634583,0.0,0.0,0
502,0,0,0,0,0,0,0,0,0,0.0,Josh Basham,13.0,1.0,7.0,JB902673,0.0,0.0,0
503,0,0,0,0,0,0,0,0,0,0.0,Cameron Nordli-Kelemeti,80.0,0.0,21.0,CN262869,0.0,0.0,0
504,0,0,0,0,0,0,0,0,0,0.0,Will Haydon-Wood,80.0,0.0,22.0,WH996540,0.0,0.0,0
505,4,1,2,0,1,0,0,0,0,0.0,Luther Burrell,13.0,1.0,14.0,LB292641,0.0,0.0,0
506,70,12,4,1,0,0,0,2,1,1.0,Edoardo Padovani,80.0,0.0,15.0,EP413386,0.0,1.0,0
507,2,2,2,6,2,0,0,0,0,1.0,Luca Sperandio,48.0,0.0,14.0,LS539959,0.0,0.0,0
508,0,5,4,5,1,0,0,0,0,1.0,Juan Ignacio Brex,80.0,0.0,13.0,JB459700,0.0,0.0,0
509,14,6,2,0,0,1,0,0,0,1.0,Luca Morisi,48.0,0.0,12.0,LM630216,0.0,0.0,0
510,3,3,1,3,0,0,0,0,0,1.0,Tommaso Benvenuti,80.0,0.0,11.0,TB434478,0.0,0.0,0
511,17,4,12,9,0,0,0,1,1,1.0,Rhyno Smith,80.0,0.0,10.0,RS313231,2.0,0.0,1
512,0,0,72,5,0,0,1,0,0,1.0,Dewaldt Duvenage,78.0,0.0,9.0,DD625717,0.0,0.0,0
513,1,3,0,3,0,0,0,0,0,1.0,Federico Zani,41.0,0.0,1.0,FZ521775,0.0,0.0,0
514,3,3,2,7,2,0,0,0,0,1.0,Corniel Els,56.0,0.0,2.0,CE449207,0.0,0.0,0
515,0,2,0,6,0,0,0,0,0,1.0,Tiziano Pasquali,56.0,0.0,3.0,TP244548,0.0,0.0,0
516,3,4,1,5,1,1,0,0,0,1.0,Irne Herbst,48.0,0.0,4.0,IH734972,0.0,1.0,0
517,9,4,4,5,1,0,0,0,0,1.0,Federico Ruzza,80.0,0.0,5.0,FR364036,0.0,0.0,0
518,17,6,2,3,1,1,0,0,0,1.0,Manuel Zuliani,54.0,0.0,6.0,MZ598684,0.0,0.0,0
519,1,3,1,8,0,0,0,0,0,1.0,Michele Lamaro,80.0,0.0,7.0,ML280219,0.0,0.0,0
520,32,12,3,15,0,1,0,0,0,1.0,Toa Halafihi,80.0,0.0,8.0,TH129032,0.0,0.0,0
521,4,2,1,2,0,0,0,0,0,1.0,Tomas Baravalle,24.0,1.0,2.0,TB671547,0.0,0.0,0
522,33,7,0,5,0,1,0,0,0,1.0,Ivan Nemer,39.0,1.0,1.0,IN229463,0.0,0.0,0
523,2,2,1,3,0,0,0,0,0,1.0,Nahuel Tetaz Chaparro,24.0,1.0,3.0,NT898784,0.0,0.0,0
524,10,4,2,4,0,0,0,1,0,1.0,Carl Wegner,32.0,1.0,4.0,CW925796,0.0,0.0,0
525,0,3,1,2,0,0,0,0,0,1.0,Braam Steyn,26.0,1.0,6.0,AS421316,0.0,0.0,0
526,0,0,4,0,0,0,0,0,0,1.0,Luca Petrozzi,2.0,1.0,9.0,LP516414,0.0,0.0,0
527,0,0,8,3,0,0,1,0,0,1.0,Leonardo Marin,32.0,1.0,14.0,LM196125,0.0,0.0,0
528,0,1,2,3,0,1,0,0,0,1.0,Filippo Drago,80.0,0.0,23.0,FD742564,0.0,0.0,0
529,22,6,1,1,0,0,0,1,0,0.0,Ioan Davies,80.0,0.0,15.0,ID268216,0.0,0.0,0
530,27,5,0,5,1,1,0,0,1,0.0,Jared Rosser,80.0,0.0,14.0,JR526268,0.0,0.0,0
531,11,4,3,5,2,1,0,0,0,0.0,Aneurin Owen,80.0,0.0,13.0,AO367652,0.0,0.0,0
532,37,13,4,6,2,0,0,2,0,0.0,Jamie Roberts,80.0,0.0,12.0,JR513677,0.0,0.0,0
533,44,5,1,3,3,0,0,0,0,0.0,Rio Dyer,80.0,0.0,11.0,RD475362,0.0,0.0,0
534,1,1,13,10,2,0,0,0,0,0.0,Sam Davies,80.0,0.0,10.0,SD611403,3.0,0.0,0
535,7,3,63,7,2,0,0,0,0,0.0,Gonzalo Bertranou,80.0,0.0,9.0,GB377159,0.0,0.0,0
536,0,1,0,6,0,0,0,0,0,0.0,Greg Bateman,60.0,0.0,1.0,GB926827,0.0,0.0,0
537,5,5,1,10,1,0,0,0,0,0.0,Taylor Davies,70.0,0.0,2.0,TD419969,0.0,0.0,0
538,4,2,1,7,0,0,0,0,0,0.0,Chris Coleman,56.0,0.0,3.0,CC132679,0.0,0.0,0
539,3,4,3,15,1,0,0,0,0,0.0,Will Rowlands,80.0,0.0,4.0,WR283546,0.0,0.0,0
540,2,3,3,8,0,0,0,0,0,0.0,Ben Carter,70.0,0.0,5.0,BC125857,0.0,0.0,0
541,13,8,0,13,0,0,0,0,0,0.0,Harrison Keddie,80.0,0.0,6.0,HK862583,0.0,0.0,0
542,17,4,7,12,0,1,0,1,1,0.0,Taine Basham,80.0,0.0,7.0,TB339876,0.0,0.0,0
543,31,10,5,14,0,1,0,0,0,0.0,Aaron Wainwright,73.0,0.0,8.0,AW601545,0.0,0.0,0
544,0,0,0,1,0,0,0,0,0,0.0,Ellis Shipp,10.0,1.0,2.0,ES175772,0.0,0.0,0
545,6,3,0,2,0,0,0,0,0,0.0,Aki Seiuli,20.0,1.0,1.0,AS875500,0.0,0.0,0
546,3,3,0,4,0,0,0,0,0,0.0,Leon Brown,24.0,1.0,3.0,LB915327,0.0,0.0,0
547,0,2,0,1,0,0,0,0,0,0.0,Joe Maksymiw,10.0,1.0,5.0,JM773878,0.0,0.0,0
548,0,0,0,0,0,0,0,0,0,0.0,Huw Taylor,80.0,0.0,20.0,HT882373,0.0,0.0,0
549,0,0,0,0,0,0,0,0,0,0.0,Tavis Knoyle,80.0,0.0,21.0,TK211349,0.0,0.0,0
550,0,0,0,0,0,0,0,0,0,0.0,Will Reed,80.0,0.0,22.0,WR444001,0.0,0.0,0
551,0,0,0,0,0,0,0,0,0,0.0,Jordan Olowofela,80.0,0.0,23.0,JO728604,0.0,0.0,0
552,110,9,5,3,0,2,1,2,1,1.0,Lucio Cinti,80.0,0.0,15.0,LC951038,0.0,0.0,0
553,32,4,3,5,1,0,0,0,0,1.0,Kyle Rowe,80.0,0.0,14.0,KR690798,0.0,1.0,0
554,20,10,2,3,0,0,0,1,0,1.0,Curtis Rona,80.0,0.0,13.0,CR966798,0.0,0.0,0
555,37,8,6,8,2,2,0,0,0,1.0,Benhard Janse van Rensburg,80.0,0.0,12.0,BJ830229,0.0,0.0,0
556,43,5,1,4,0,4,0,0,1,1.0,Ollie Hassell-Collins,80.0,0.0,11.0,OH128338,0.0,0.0,0
557,24,5,26,4,2,0,0,1,0,1.0,Paddy Jackson,80.0,0.0,10.0,PJ780026,0.0,0.0,3
558,18,3,58,7,3,2,0,2,0,1.0,Nick Phipps,61.0,0.0,9.0,NP802244,0.0,0.0,0
559,12,3,1,5,1,0,0,0,0,1.0,William Goodrick-Clarke,61.0,0.0,1.0,WG244961,0.0,0.0,0
560,23,6,0,4,2,1,0,0,0,1.0,Agustin Creevy,80.0,0.0,2.0,AC686044,0.0,0.0,0
561,17,9,2,4,0,0,0,0,0,1.0,Oli Hoskins,51.0,0.0,3.0,OH113242,0.0,1.0,0
562,11,5,3,7,0,0,0,0,0,1.0,George Nott,51.0,0.0,4.0,GN175262,0.0,0.0,0
563,13,6,3,13,1,0,0,0,0,1.0,Rob Simmons,80.0,0.0,5.0,RS761393,0.0,0.0,0
564,56,8,2,8,1,0,0,1,1,1.0,Matt Rogerson,58.0,0.0,6.0,MR143478,0.0,0.0,0
565,12,8,5,13,1,2,0,1,0,1.0,Tom Pearson,80.0,0.0,7.0,TP559945,0.0,0.0,0
566,57,7,1,5,0,0,0,0,1,1.0,Albert Tuisue,56.0,0.0,8.0,AT971709,0.0,0.0,0
567,6,3,0,2,0,0,0,0,0,1.0,Matthew Cornish,22.0,1.0,6.0,MC439899,0.0,0.0,0
568,0,0,0,1,0,0,0,0,0,1.0,Allan Dell,19.0,1.0,1.0,AD320497,0.0,0.0,0
569,4,2,0,3,0,0,0,0,0,1.0,Lovejoy Chawatama,29.0,1.0,3.0,LC903226,0.0,1.0,0
570,1,3,0,3,0,0,0,0,0,1.0,Adam Coleman,29.0,1.0,4.0,AC555217,0.0,0.0,0
571,8,5,0,2,1,0,0,0,0,1.0,Olly Cracknell,24.0,1.0,8.0,OC996732,0.0,0.0,0
572,1,1,19,1,0,0,0,0,0,1.0,Ben White,19.0,1.0,9.0,BW742198,0.0,0.0,0
573,0,0,0,0,0,0,0,0,0,1.0,Matt Williams,80.0,0.0,22.0,MW238220,0.0,0.0,0
574,0,0,0,0,0,0,0,0,0,1.0,James Stokes,80.0,0.0,23.0,JS534314,0.0,0.0,0
575,27,8,2,3,1,0,0,0,0,0.0,Henry Immelman,80.0,0.0,15.0,HI107422,0.0,0.0,0
576,57,6,3,4,0,1,0,0,2,0.0,Emiliano Boffelli,80.0,0.0,14.0,EB810644,0.0,0.0,2
577,4,2,2,11,0,1,0,0,0,0.0,Matt Currie,80.0,0.0,13.0,MC531929,0.0,0.0,0
578,20,5,1,9,3,0,0,0,0,0.0,James Lang,58.0,0.0,12.0,JL287733,0.0,0.0,0
579,16,2,0,1,0,0,0,0,1,0.0,Ramiro Moyano,33.0,0.0,11.0,RM431969,0.0,1.0,0
580,18,4,8,5,1,0,1,1,1,0.0,Blair Kinghorn,80.0,0.0,10.0,BK512124,0.0,0.0,0
581,1,2,53,2,3,0,0,1,0,0.0,Ben Vellacott,80.0,0.0,9.0,BV486413,0.0,0.0,0
582,5,1,1,6,1,0,0,0,0,0.0,Boan Venter,46.0,0.0,1.0,AV209730,0.0,0.0,0
583,15,6,5,14,1,0,0,1,1,0.0,Adam McBurney,80.0,0.0,2.0,AM362898,0.0,1.0,0
584,0,1,0,8,0,0,0,0,0,0.0,WP Nel,61.0,0.0,3.0,WN551420,0.0,0.0,0
585,4,2,2,6,0,0,0,0,0,0.0,Jamie Hodgson,52.0,0.0,4.0,JH989662,0.0,0.0,0
586,2,5,5,19,0,0,0,1,0,0.0,Grant Gilchrist,80.0,0.0,5.0,GG620359,0.0,0.0,0
587,16,8,2,7,1,1,0,0,0,0.0,Nick Haining,80.0,0.0,6.0,NH963068,0.0,0.0,0
588,25,9,10,12,2,1,0,0,0,0.0,Jamie Ritchie,80.0,0.0,7.0,JR572834,0.0,0.0,0
589,20,11,1,13,2,2,0,0,0,0.0,Magnus Bradbury,58.0,0.0,8.0,MB495148,0.0,0.0,0
590,0,0,0,0,0,0,0,0,0,0.0,Patrick Harrison,80.0,0.0,16.0,PH960835,0.0,0.0,0
591,14,5,1,4,0,0,0,0,0,0.0,Pierre Schoeman,34.0,1.0,1.0,PS298811,0.0,0.0,0
592,0,0,0,3,1,0,0,0,0,0.0,Lee-Roy Atalifo,19.0,1.0,3.0,LA101387,0.0,0.0,0
593,0,1,1,4,0,1,0,0,0,0.0,Marshall Sykes,28.0,1.0,4.0,MS376964,0.0,0.0,0
594,4,1,1,4,1,0,0,0,0,0.0,Connor Boyle,22.0,1.0,8.0,CB196046,2.0,0.0,0
595,0,0,0,0,0,0,0,0,0,0.0,Charlie Shiel,80.0,0.0,21.0,CS847834,0.0,0.0,0
596,6,3,10,5,1,0,0,0,0,0.0,Jaco van der Walt,47.0,1.0,11.0,JV805617,0.0,0.0,0
597,0,0,3,3,0,0,0,0,0,0.0,Chris Dean,22.0,1.0,12.0,CD170305,0.0,0.0,0
598,41,6,5,1,1,2,0,0,0,1.0,James Shillcock,37.0,0.0,15.0,JS140995,0.0,0.0,0
599,78,6,1,1,2,0,0,0,1,1.0,Harri Doel,80.0,0.0,14.0,HD699895,0.0,1.0,0
600,49,8,3,2,1,0,0,0,0,1.0,Oli Morris,80.0,0.0,13.0,OL112103,0.0,0.0,0
601,16,3,9,6,1,0,0,0,0,1.0,Francois Venter,61.0,0.0,12.0,JV998880,0.0,0.0,0
602,46,4,0,2,0,0,0,0,1,1.0,Duhan van der Merwe,80.0,0.0,11.0,DV671184,0.0,1.0,0
603,13,5,25,8,0,0,0,0,0,1.0,Fin Smith,80.0,0.0,10.0,FS990091,3.0,0.0,2
604,0,0,65,2,0,2,0,0,0,1.0,Gareth Simpson,80.0,0.0,9.0,GS257247,0.0,0.0,0
605,0,1,1,1,0,0,0,0,0,1.0,Marc Thomas,23.0,0.0,1.0,MT799689,0.0,0.0,0
606,9,2,2,8,0,0,0,0,0,1.0,Niall Annett,47.0,0.0,2.0,NA757073,0.0,0.0,0
607,0,2,1,4,1,0,0,0,0,1.0,Christian Judge,44.0,0.0,3.0,CJ241057,0.0,0.0,0
608,4,11,1,9,0,0,0,1,0,1.0,Matt Garvey,44.0,0.0,4.0,MG413461,0.0,0.0,0
609,3,7,6,6,0,1,0,0,0,1.0,Joe Batley,80.0,0.0,5.0,JB276930,0.0,0.0,0
610,55,11,0,7,2,1,0,0,1,1.0,Kyle Hatherell,80.0,0.0,6.0,KH718606,0.0,0.0,0
611,6,6,1,9,0,1,0,0,0,1.0,Ted Hill,80.0,0.0,7.0,TH269409,0.0,0.0,0
612,15,8,5,6,2,0,0,1,0,1.0,Matt Kvesic,47.0,0.0,8.0,MK726490,0.0,0.0,0
613,12,4,4,3,0,2,0,0,0,1.0,Scott Baldwin,33.0,1.0,2.0,SB772508,0.0,0.0,0
614,1,2,1,4,0,0,0,0,0,1.0,Ethan Waller,57.0,1.0,1.0,EW846348,0.0,0.0,0
615,1,2,0,3,0,0,0,0,0,1.0,Murray McCallum,36.0,1.0,3.0,MM386396,0.0,0.0,0
616,0,3,3,3,0,0,0,0,0,1.0,Justin Clegg,36.0,1.0,4.0,JC308530,0.0,0.0,0
617,0,0,4,2,0,0,0,0,0,1.0,Samuel Lewis,80.0,0.0,20.0,SL298387,0.0,0.0,0
618,36,6,5,0,0,0,1,3,0,1.0,Sione Vailanu,33.0,1.0,8.0,SV573128,0.0,0.0,0
619,0,0,0,0,0,0,0,0,0,1.0,Will Chudley,80.0,0.0,22.0,WC675291,0.0,0.0,0
620,0,0,6,1,0,0,0,0,0,1.0,Ashley Beck,19.0,1.0,12.0,MB541535,0.0,0.0,0
621,1,3,2,2,1,0,0,0,0,0.0,Aymeric Luc,80.0,0.0,15.0,AL342775,0.0,0.0,0
622,30,4,2,2,2,0,0,1,0,0.0,Jiuta Wainiqolo,80.0,0.0,14.0,JW549875,0.0,0.0,0
623,0,2,1,8,0,0,0,1,0,0.0,Rayan Rebbadj,80.0,0.0,13.0,RR677093,0.0,0.0,0
624,4,7,2,5,1,0,0,1,0,0.0,Dorian Laborde,80.0,0.0,12.0,DL659238,0.0,0.0,0
625,22,5,2,5,1,2,0,0,1,0.0,Gabin Villiere,80.0,0.0,11.0,GV604147,0.0,1.0,0
626,7,3,5,3,1,0,0,0,0,0.0,Anthony Belleau,61.0,0.0,10.0,AB390838,2.0,0.0,4
627,61,4,36,9,1,2,3,1,1,0.0,Baptiste Serin,68.0,0.0,9.0,BS995585,0.0,0.0,0
628,9,7,1,7,0,1,0,1,0,0.0,Jean-Baptiste Gros,57.0,0.0,1.0,JG981094,0.0,0.0,0
629,47,5,0,6,1,1,0,0,0,0.0,Mike Sosene-Feagai,45.0,0.0,2.0,MS961754,0.0,0.0,0
630,2,2,0,8,1,0,0,0,0,0.0,Kieran Brookes,45.0,0.0,3.0,KB745093,0.0,0.0,0
631,0,1,2,8,0,0,0,0,0,0.0,Swan Rebbadj,57.0,0.0,4.0,SR699454,0.0,0.0,0
632,9,10,1,5,0,0,0,0,0,0.0,Lopeti Timani,34.0,0.0,5.0,LT866562,0.0,0.0,0
633,16,6,5,12,4,0,0,0,0,0.0,Cornell du Preez,64.0,0.0,6.0,CD548328,0.0,1.0,0
634,3,4,2,10,2,1,0,0,0,0.0,Raphael Lakafia,80.0,0.0,7.0,RL999657,0.0,0.0,0
635,26,5,5,3,2,0,0,1,1,0.0,Facundo Isa,80.0,0.0,8.0,FI417887,0.0,1.0,0
636,13,2,1,2,0,1,0,0,0,0.0,Anthony Etrillard,35.0,1.0,2.0,AE446903,0.0,1.0,0
637,1,1,1,1,1,0,0,0,0,0.0,Florian Fresia,23.0,1.0,1.0,FF808461,0.0,0.0,0
638,4,1,1,5,0,0,0,0,0,0.0,Beka Gigashvili,35.0,1.0,3.0,BG544671,0.0,0.0,0
639,0,0,0,4,0,0,0,0,0,0.0,Quinn Roux,23.0,1.0,4.0,QR795671,0.0,0.0,0
640,0,1,0,2,0,0,0,0,0,0.0,Julien Ory,16.0,1.0,6.0,JO834785,0.0,0.0,0
641,0,0,1,0,0,0,0,0,0,0.0,Mathieu Smaili,12.0,1.0,9.0,MS898430,0.0,0.0,0
642,0,1,2,1,0,0,0,0,0,0.0,Julien Blanc,80.0,0.0,22.0,JB784997,0.0,0.0,0
643,0,0,0,0,0,0,0,0,0,0.0,Gervais Cordin,19.0,1.0,10.0,GC609436,0.0,0.0,0
644,60,7,6,5,1,1,0,0,2,1.0,Clement Laporte,68.0,0.0,15.0,CL497728,0.0,0.0,0
645,31,8,5,0,1,1,0,0,0,1.0,Xavier Mignot,80.0,0.0,14.0,XM538839,0.0,1.0,0
646,58,6,8,5,0,2,0,1,2,1.0,Thibault Regard,80.0,0.0,13.0,TR736635,0.0,0.0,0
647,52,12,15,3,3,0,0,2,0,1.0,Charlie Ngatai,80.0,0.0,12.0,CN136034,0.0,0.0,0
648,55,6,4,6,1,0,0,1,1,1.0,Ethan Dumortier,80.0,0.0,11.0,ED459937,0.0,1.0,0
649,30,8,13,10,1,2,0,2,1,1.0,Leo Berdeu,61.0,0.0,10.0,LB354747,1.0,0.0,1
650,59,11,56,10,0,0,1,2,0,1.0,Jean-Marc Doussain,61.0,0.0,9.0,JD960346,0.0,0.0,0
651,6,4,1,10,0,0,0,0,0,1.0,Vivien Devisme,52.0,0.0,1.0,VD632030,0.0,0.0,0
652,8,7,3,9,2,0,0,0,0,1.0,Yanis Charcosset,52.0,0.0,2.0,YC572274,0.0,0.0,0
653,22,5,0,3,1,1,0,0,1,1.0,Hamza Kaabeche,52.0,0.0,3.0,HK682765,0.0,1.0,0
654,12,8,2,4,1,0,0,0,0,1.0,Mickael Guillard,70.0,0.0,4.0,MG158613,0.0,0.0,0
655,38,12,9,5,1,0,0,2,1,1.0,Temo Mayanavanua,80.0,0.0,5.0,TM499509,0.0,0.0,0
656,19,7,9,5,2,0,0,0,0,1.0,Dylan Cretin,80.0,0.0,6.0,DC417137,0.0,0.0,0
657,30,12,4,6,2,4,0,0,0,1.0,Patrick Sobela,61.0,0.0,7.0,PS405287,0.0,0.0,0
658,37,14,7,7,5,2,1,2,0,1.0,Jordan Taufua,80.0,0.0,8.0,JT742402,0.0,0.0,0
659,9,4,4,1,1,0,0,1,0,1.0,Joe Taufete'e,28.0,1.0,2.0,JT433352,0.0,0.0,0
660,11,5,0,1,1,0,0,0,0,1.0,Jerome Rey,28.0,1.0,1.0,JR528547,0.0,0.0,0
661,2,2,0,2,0,0,0,0,0,1.0,Francisco Gomez Kodela,28.0,1.0,3.0,FG220438,0.0,0.0,0
662,0,0,0,1,1,0,0,0,0,1.0,Ugo Vignolles,10.0,1.0,4.0,UV945542,0.0,0.0,0
663,3,2,4,3,0,1,0,0,0,1.0,Colby Fainga'a,19.0,1.0,7.0,CF798338,1.0,0.0,1
664,27,4,25,0,0,0,1,0,0,1.0,Jonathan Pelissie,19.0,1.0,9.0,JP899725,0.0,0.0,0
665,33,7,10,0,0,0,0,0,1,1.0,Lima Sopoaga,19.0,1.0,10.0,LS866991,0.0,0.0,0
666,28,6,2,1,0,0,0,1,0,1.0,Toby Arnold,12.0,1.0,15.0,TA927328,0.0,0.0,0
667,73,11,9,7,2,1,0,0,1,0.0,Edoardo Padovani,80.0,0.0,15.0,EP413386,0.0,0.0,0
668,27,5,3,4,1,0,0,1,1,0.0,Tommaso Benvenuti,61.0,0.0,14.0,TB434478,0.0,0.0,0
669,60,7,11,12,4,0,0,1,1,0.0,Juan Ignacio Brex,80.0,0.0,13.0,JB459700,0.0,1.0,0
670,34,9,7,8,2,0,0,1,1,0.0,Luca Morisi,51.0,0.0,12.0,LM630216,0.0,0.0,0
671,138,8,4,4,2,0,0,0,1,0.0,Monty Ioane,58.0,0.0,11.0,MI848101,0.0,0.0,0
672,16,4,18,4,2,0,0,0,0,0.0,Leonardo Marin,80.0,0.0,10.0,LM196125,1.0,0.0,1
673,35,3,60,4,3,0,1,0,1,0.0,Callum Braley,56.0,0.0,9.0,CB680200,0.0,0.0,0
674,3,3,3,4,1,0,0,0,0,0.0,Cherif Traore,51.0,0.0,1.0,CT855662,0.0,0.0,0
675,5,5,5,11,1,0,0,0,0,0.0,Giacomo Nicotera,51.0,0.0,2.0,GN158817,0.0,0.0,0
676,0,1,0,2,1,0,0,0,0,0.0,Tiziano Pasquali,46.0,0.0,3.0,TP244548,0.0,0.0,0
677,6,4,3,23,0,1,0,0,0,0.0,Niccolo Cannone,80.0,0.0,4.0,NC161980,0.0,0.0,0
678,10,6,4,11,0,0,0,0,0,0.0,Federico Ruzza,66.0,0.0,5.0,FR364036,0.0,0.0,0
679,81,25,1,12,3,0,0,0,1,0.0,Sebastian Negri,80.0,0.0,6.0,SN226466,0.0,0.0,0
680,16,3,6,13,2,0,0,0,0,0.0,Manuel Zuliani,80.0,0.0,7.0,MZ598684,0.0,0.0,0
681,31,5,5,3,3,0,0,0,1,0.0,Braam Steyn,46.0,0.0,8.0,AS421316,0.0,0.0,0
682,2,1,0,7,1,0,0,0,0,0.0,Gianmarco Lucchesi,29.0,1.0,2.0,GL369503,0.0,0.0,0
683,2,3,0,5,0,0,0,0,0,0.0,Federico Zani,29.0,1.0,1.0,FZ521775,0.0,0.0,0
684,0,0,1,4,2,0,0,0,0,0.0,Nahuel Tetaz Chaparro,34.0,1.0,3.0,NT898784,0.0,0.0,0
685,0,0,0,3,0,0,0,0,0,0.0,Marco Lazzaroni,14.0,1.0,5.0,ML317469,0.0,0.0,0
