,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,defenders_beaten,try_assists,offloads,clean_breaks,lineouts_won,lineouts_stolen,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
5107,3,2,0,5,0,0,0,0,0,0,0,0,0,0,Wilco Louw,19,1,3,WL374113,0,0,0
5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,George Hammond,7,1,6,GH195403,0,0,0
5109,0,0,0,6,0,2,0,0,0,0,0,0,0,0,Luke Wallace,16,1,8,LW568537,0,0,0
5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Steele,1,1,11,SS244714,0,0,0
5111,12,2,0,5,1,0,1,1,0,0,0,0,0,0,Luke Northmore,46,1,14,LN656772,0,1,0
5112,56,10,2,3,0,0,3,4,0,1,0,0,0,0,Louis Lynagh,67,1,15,LL358015,0,0,0
5113,51,7,8,3,1,0,0,1,0,0,0,1,0,1,George Furbank,80,0,15,GF915654,0,0,0
5114,83,6,7,3,0,1,1,1,0,1,1,0,0,1,Courtnall Skosan,80,0,14,CS830214,0,1,0
5115,70,13,9,8,5,0,1,1,1,2,2,1,0,1,Fraser Dingwall,73,0,13,FD904134,0,0,0
5116,19,5,10,10,0,1,1,2,1,0,0,0,0,1,Rory Hutchinson,80,0,12,RH318511,0,0,0
5117,62,8,4,5,1,0,1,6,0,3,1,0,0,1,Tom Collins,60,0,11,TC594085,0,0,0
5118,7,5,14,10,3,1,0,1,0,0,0,0,0,1,James Grayson,80,0,10,JG791693,1,1,2
5119,54,14,73,6,2,0,1,3,0,1,0,0,0,1,Alex Mitchell,73,0,9,AM990246,0,1,0
5120,11,4,3,12,1,0,0,0,0,0,0,0,0,1,Alex Waller,56,0,1,AW666449,0,1,0
5121,22,9,3,19,1,0,0,3,0,3,0,0,0,1,Sam Matavesi,73,0,2,SM232545,0,0,0
5122,9,6,2,7,3,1,0,1,0,0,0,0,0,1,Paul Hill,73,0,3,PH646364,0,0,0
5123,36,10,3,18,0,0,2,2,0,1,1,3,0,1,David Ribbans,80,0,4,DR539502,0,0,0
5124,11,11,5,3,4,0,2,0,0,1,0,1,0,1,Api Ratuniyarawa,65,0,5,AR118579,0,0,0
5125,40,10,2,18,2,0,1,0,0,0,1,3,0,1,Alex Coles,80,0,6,AC890060,0,0,0
5126,4,3,4,18,0,0,0,0,0,0,0,1,0,1,Teimana Harrison,47,0,7,TH461593,0,0,0
5127,66,12,5,10,2,1,1,1,0,1,0,0,0,1,Juarno Augustus,80,0,8,JA894551,0,0,0
5128,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Mike Haywood,7,1,2,MH943718,0,0,0
5129,0,0,1,3,2,1,0,0,0,0,0,0,0,1,Emmanuel Iyogun,24,1,1,EI265798,0,0,0
5130,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Conor Carey,7,1,3,CC705639,0,0,0
5131,2,5,0,3,0,0,0,0,0,0,0,0,0,1,Brandon Nansen,15,1,5,BN686468,0,0,0
5132,8,5,1,3,2,0,1,0,0,0,0,0,0,1,JJ Tonks,33,1,7,JT806076,0,0,0
5133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Tom James,7,1,9,TJ707333,0,0,0
5134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Piers Francis,7,1,13,PF559977,0,0,0
5135,32,1,0,2,1,0,0,4,0,0,1,0,0,1,Ollie Sleightholme,20,1,11,OS133310,0,0,0
5136,24,6,3,2,0,0,1,1,0,1,0,0,0,0,Marcus Watson,47,0,15,MW483035,0,0,0
5137,50,6,0,9,0,1,1,4,0,0,0,0,0,0,Paolo Odogwu,80,0,14,PO926946,0,1,0
5138,35,9,5,6,1,0,0,1,0,0,0,0,0,0,Sam Spink,80,0,13,SS731305,0,0,0
5139,0,1,9,5,2,0,1,0,0,1,0,0,0,0,Jimmy Gopperth,73,0,12,JG291696,1,0,1
5140,5,3,2,3,3,0,0,0,0,0,0,0,0,0,Josh Bassett,80,0,11,JB730395,0,0,0
5141,57,11,23,9,1,0,2,2,1,1,3,0,0,0,Jacob Umaga,80,0,10,JU557208,0,1,1
5142,15,5,56,7,4,0,2,1,0,0,0,0,0,0,Dan Robson,56,0,9,DR199381,0,0,0
5143,4,7,0,10,1,1,0,3,0,0,0,0,0,0,Tom West,47,0,1,TW876975,0,0,0
5144,25,5,11,11,3,0,0,1,0,1,0,0,0,0,Gabriel Oghre,69,0,2,GO190508,0,0,0
5145,5,2,0,7,1,0,0,0,0,0,0,0,0,0,Biyi Alo,47,0,3,AA215543,0,0,0
5146,15,6,3,10,0,0,0,0,1,1,0,1,1,0,Tim Cardall,54,0,4,TC170753,0,0,0
5147,1,4,5,10,1,0,0,0,0,0,0,3,1,0,Elliott Stooke,80,0,5,ES861253,0,0,0
5148,16,7,5,13,3,0,2,0,0,0,0,2,0,0,Brad Shields,80,0,6,BS229326,0,0,0
5149,54,17,4,16,1,2,3,4,0,1,1,0,0,0,Jack Willis,80,0,7,JW204694,0,0,0
5150,38,16,2,16,1,0,0,7,0,0,0,0,0,0,Tom Willis,80,0,8,TW972045,0,0,0
5151,4,1,0,1,0,0,0,0,0,0,0,0,0,0,Dan Frost,11,1,2,DF201535,0,0,0
5152,4,3,0,6,2,0,0,0,0,0,0,0,0,0,Robin Hislop,33,1,1,RH517906,0,0,0
5153,6,4,0,7,1,0,0,1,0,0,0,0,0,0,Jeff Toomaga-Allen,33,1,3,JA194925,0,0,0
5154,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vaea Fifita,26,1,4,VF222878,0,0,0
5155,12,2,1,3,1,0,0,2,0,1,0,0,0,0,Nizaam Carr,15,1,4,NC516397,0,0,0
5156,75,4,21,2,0,0,3,4,1,0,2,0,0,0,Will Porter,24,1,9,WP963564,0,1,0
5157,24,5,7,3,0,0,0,1,0,0,0,0,0,0,Charlie Atkinson,33,1,15,CA369031,0,0,0
5158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Michael Le Bourgeois,7,1,12,ML801876,0,0,0
5159,26,9,11,1,0,0,4,0,1,3,0,0,0,1,Alex Goode,80,0,15,AG979668,0,0,0
5160,47,8,1,7,2,0,3,3,0,0,1,0,0,1,Max Malins,80,0,14,MM832184,0,2,0
5161,53,4,3,6,0,0,0,0,1,0,1,0,0,1,Alex Lozowski,65,0,13,AL146980,0,0,0
5162,25,9,12,10,1,0,0,5,0,1,0,0,0,1,Nick Tompkins,80,0,12,NT897139,0,0,0
5163,28,2,1,8,3,1,0,2,0,0,0,0,0,1,Elliot Daly,80,0,11,ED181409,0,1,0
5164,2,2,16,12,2,0,1,1,0,1,0,0,0,1,Owen Farrell,69,0,10,OF274612,2,0,3
5165,24,4,53,6,2,0,2,2,0,2,1,0,0,1,Aled Davies,80,0,9,AD709542,0,0,0
5166,0,1,0,11,2,0,0,0,0,0,0,0,0,1,Richard Barrington,63,0,1,RB473504,0,0,0
5167,2,3,4,10,0,0,2,0,0,0,0,0,0,1,Jamie George,59,0,2,JG594765,0,0,0
5168,5,2,0,4,0,0,0,0,0,0,0,0,0,1,Vincent Koch,80,0,3,VK229033,0,0,0
5169,44,9,3,12,2,2,1,1,0,0,1,6,0,1,Maro Itoje,80,0,4,MI369148,0,0,0
5170,6,2,1,9,2,0,1,0,0,0,0,3,0,1,Nick Isiekwe,70,0,5,NI437601,0,0,0
5171,30,2,0,6,0,0,1,2,0,0,1,0,0,1,Jackson Wray,55,0,6,JW399145,0,0,0
5172,29,9,3,16,1,2,0,2,1,1,1,0,0,1,Ben Earl,20,0,7,BE558129,0,0,0
5173,17,12,7,10,2,0,1,4,0,0,0,0,0,1,Billy Vunipola,80,0,8,VV741662,0,0,0
5174,1,1,1,3,0,0,0,0,0,0,0,0,0,1,Tom Woolstencroft,21,1,2,TW899795,0,0,0
5175,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Eroni Mawi,17,1,1,EM590593,0,0,0
5176,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Tim Swinson,10,1,5,TS662989,0,0,0
5177,24,2,0,4,0,1,0,2,0,0,1,1,0,1,Andy Christie,25,1,6,AC758187,0,0,0
5178,0,0,0,3,1,0,0,0,0,0,0,0,0,1,Duncan Taylor,15,1,13,DT383335,0,0,0
5179,0,0,0,2,1,0,0,0,0,0,0,0,0,1,Sean Maitland,11,1,10,SM339841,0,0,0
5180,72,5,2,0,2,0,1,2,0,1,0,0,0,0,Richard Lane,46,0,15,RL151392,0,0,0
5181,64,8,2,4,2,0,0,0,0,1,1,0,0,0,Jack Bates,80,0,14,JB641766,0,0,0
5182,59,8,9,6,2,0,0,3,0,0,2,0,0,0,Piers O'Conor,80,0,13,PO451364,0,1,0
5183,32,4,12,2,0,0,0,2,2,0,1,0,0,0,Antoine Frisch,46,0,12,AF314846,0,1,0
5184,37,6,5,4,0,0,0,2,0,0,0,0,0,0,Alapati Leiua,80,0,11,AL417590,0,0,0
5185,13,6,19,2,1,0,3,0,0,1,0,0,0,0,Tiff Eden,53,0,10,CE832371,1,1,1
5186,60,9,48,3,4,0,3,3,1,1,0,0,0,0,Harry Randall,80,0,9,HR101296,0,0,0
5187,4,4,1,9,0,0,0,0,0,0,0,0,0,0,Jake Woolmore,66,0,1,JW511503,0,0,0
5188,13,10,6,9,0,0,0,2,0,0,0,0,1,0,Harry Thacker,80,0,2,HT779571,0,0,0
5189,2,1,2,5,0,0,0,0,0,0,0,0,0,0,Jake Armstrong,36,0,3,JA764978,0,0,0
5190,15,7,3,2,1,1,0,1,0,0,0,3,0,0,Dave Attwood,80,0,4,DA784228,0,0,0
5191,52,6,7,12,2,1,1,2,0,0,1,3,0,0,Joe Joyce,80,0,5,JJ275512,0,0,0
5192,3,2,2,9,3,0,1,1,0,0,0,2,0,0,Chris Vui,80,0,6,CV953897,0,0,0
5193,3,5,7,8,4,0,0,0,0,2,0,0,0,0,Daniel Thomas,58,0,7,DT850621,0,0,0
5194,29,14,1,17,3,1,2,0,0,0,0,0,0,0,Fitz Harding,80,0,8,GH740845,0,0,0
5195,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Yann Thomas,14,1,1,YT739953,0,0,0
5196,1,1,3,5,0,0,0,0,0,0,0,0,0,0,John Afoa,44,1,3,IA314592,0,0,0
5197,0,0,1,5,0,1,1,0,0,0,0,1,0,0,Sam Jeffries,22,1,7,SJ154651,0,0,0
5198,0,2,7,1,0,0,0,1,0,1,0,0,0,0,Callum Sheedy,27,1,10,CS506075,1,0,0
5199,73,8,2,0,0,0,0,2,0,0,0,0,0,0,Semi Radradra,34,1,12,SR629903,0,0,0
5200,8,2,3,2,0,0,0,1,0,0,0,0,0,0,Charles Piutau,34,1,15,CP633928,0,0,0
5201,47,8,4,2,0,0,2,2,0,0,0,0,0,1,Zach Kibirige,80,0,15,ZK819089,0,0,0
5202,56,9,1,3,1,0,0,1,0,0,0,0,0,1,Paolo Odogwu,80,0,14,PO926946,0,0,0
5203,19,8,10,2,0,0,1,0,0,0,0,0,0,1,Malakai Fekitoa,80,0,13,MF986512,0,0,0
5204,1,1,9,6,0,1,0,2,0,0,0,0,0,1,Jimmy Gopperth,80,0,12,JG291696,2,0,3
5205,56,5,2,3,0,0,1,2,0,1,1,0,0,1,Josh Bassett,80,0,11,JB730395,0,0,0
5206,71,9,26,6,2,0,6,1,0,0,0,0,0,1,Jacob Umaga,80,0,10,JU557208,0,0,0
5207,42,6,38,1,3,0,1,1,1,0,0,0,0,1,Dan Robson,50,0,9,DR199381,0,1,0
5208,3,1,0,1,1,0,0,0,0,0,0,0,0,1,Robin Hislop,38,0,1,RH517906,0,0,0
5209,2,6,2,7,0,1,0,0,0,1,0,0,0,1,Gabriel Oghre,52,0,2,GO190508,0,0,0
5210,2,4,0,4,0,0,0,0,0,0,0,0,0,1,Biyi Alo,62,0,3,AA215543,0,0,0
5211,23,6,6,8,0,1,0,1,0,0,1,4,0,1,Joe Launchbury,80,0,4,JL385098,0,1,0
5212,0,4,5,5,2,0,1,0,0,0,0,5,0,1,Elliott Stooke,80,0,5,ES861253,0,0,0
5213,8,5,1,11,1,0,2,0,0,0,0,1,0,1,Brad Shields,59,0,6,BS229326,0,0,0
5214,30,8,2,11,1,0,2,1,1,0,1,0,0,1,Jack Willis,80,0,7,JW204694,0,0,0
5215,35,10,4,14,1,0,2,5,0,0,0,0,0,1,Alfie Barbeary,79,0,8,AB902466,0,0,0
5216,2,2,0,4,2,1,0,0,0,0,0,0,0,1,Dan Frost,28,1,2,DF201535,0,0,0
5217,4,8,2,4,3,0,0,0,0,1,0,0,0,1,Tom West,42,1,1,TW876975,0,1,0
5218,1,2,0,1,0,0,0,0,0,0,0,0,0,1,Elliot Millar-Mills,18,1,3,EM969549,0,0,0
5219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Vaea Fifita,1,1,8,VF222878,0,0,0
5220,6,2,0,2,0,0,0,0,0,0,0,0,0,1,Tom Willis,21,1,6,TW972045,0,0,0
5221,3,1,15,3,0,0,0,0,0,0,0,0,0,1,Will Porter,30,1,9,WP963564,0,0,0
5222,27,6,0,4,1,1,1,0,0,0,0,0,0,0,Tom Penny,80,0,15,TP431285,0,0,0
5223,7,5,4,2,0,0,1,2,0,2,0,0,0,0,Adam Radwan,80,0,14,AR914169,0,0,0
5224,7,5,3,9,2,0,1,0,0,0,0,0,0,0,George Wacokecoke,80,0,13,GW407387,0,0,0
5225,14,8,8,9,2,0,1,1,0,0,0,1,0,0,Luther Burrell,80,0,12,LB292641,0,0,0
5226,28,5,1,1,0,0,0,5,0,0,1,0,0,0,Mateo Carreras,80,0,11,MC625187,0,0,0
5227,6,5,8,8,2,0,3,1,0,0,0,0,0,0,Will Haydon-Wood,71,0,10,WH996540,1,0,3
5228,2,5,45,2,1,0,3,0,1,2,0,0,0,0,Louis Schreuder,65,0,9,LS101938,0,0,0
5229,67,3,1,7,1,0,0,1,0,0,1,1,0,0,Adam Brocklebank,76,0,1,AB332520,0,0,0
5230,37,12,2,8,0,0,0,2,0,0,1,0,0,0,George McGuigan,78,0,2,GM717660,0,3,0
5231,0,0,1,15,2,0,0,0,0,0,0,0,0,0,Trevor Davison,68,0,3,TD547427,0,0,0
5232,16,5,6,13,0,1,1,1,0,0,0,4,0,0,Greg Peterson,71,0,4,GP926844,0,0,0
5233,14,5,4,11,1,1,1,0,0,0,0,8,0,0,Sean Robinson,80,0,5,SR726850,0,0,0
5234,3,5,8,9,1,0,1,1,0,1,0,2,0,0,Will Welch,80,0,6,WW657895,0,0,0
5235,59,6,4,15,0,0,0,0,0,1,0,0,0,0,Freddie Lockwood,80,0,7,FL847139,0,0,0
5236,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Callum Chick,12,0,8,CC621973,0,0,0
5237,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Jamie Blamire,2,1,2,JB951848,0,0,0
5238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Conrad Cade,4,1,1,CC557877,0,0,0
5239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mark Tampin,12,1,3,MT656123,0,0,0
5240,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Marco Fuser,9,1,4,MF969568,0,0,0
5241,12,3,4,18,2,1,1,0,0,0,0,0,0,0,Connor Collett,68,1,8,CC803314,0,0,0
5242,1,1,13,2,0,0,0,2,0,0,0,0,0,0,Cameron Nordli-Kelemeti,15,1,9,CN262869,0,0,0
5243,2,1,0,3,0,0,0,1,0,0,0,0,0,0,Brett Connon,9,1,10,BC715151,0,0,0
5244,67,11,4,4,2,1,1,3,0,0,0,0,0,1,Josh Hodge,56,0,15,JH501596,0,0,0
5245,57,13,7,5,0,1,1,3,0,1,1,0,0,1,Olly Woodburn,79,0,14,OW871046,0,0,0
5246,25,12,14,7,1,0,2,0,0,1,1,0,0,1,Henry Slade,80,0,13,HS586007,0,0,0
5247,21,7,6,5,3,1,3,2,0,2,0,0,0,1,Ian Whitten,80,0,12,IW695430,0,0,0
5248,69,15,7,4,1,0,3,5,0,0,0,0,0,1,Tom O'Flaherty,80,0,11,TO575734,0,0,0
5249,43,10,27,13,1,1,1,4,0,0,0,0,0,1,Joe Simmonds,80,0,10,JS753060,1,0,2
5250,18,5,60,0,1,0,1,2,0,1,1,0,0,1,Sam Maunder,58,0,9,SM290029,0,0,0
5251,4,4,2,6,1,1,0,0,0,0,0,0,0,1,Alec Hepburn,50,0,1,AH670270,0,0,0
5252,34,8,4,11,0,0,0,0,0,0,1,0,0,1,Jack Innard,80,0,2,JI538537,0,0,0
5253,0,0,0,5,2,0,0,0,0,0,0,0,0,1,Harry Williams,50,0,3,HW938842,0,0,0
5254,10,7,6,10,0,0,1,0,0,0,0,2,1,1,Richard Capstick,80,0,4,RC657816,0,0,0
5255,6,10,10,12,0,0,0,1,0,0,0,5,0,1,Jonny Gray,80,0,5,JG454407,0,0,0
5256,28,19,5,10,2,1,0,0,0,0,0,0,0,1,Dave Ewers,80,0,6,DE456160,0,1,0
5257,30,10,3,3,1,1,2,2,0,0,0,1,1,1,Jacques Vermeulen,72,0,7,JV166430,0,0,0
5258,19,13,5,13,1,1,0,0,0,1,0,2,0,1,Sam Simmonds,80,0,8,SS343221,0,0,0
5259,2,5,2,0,1,0,0,0,0,0,0,0,0,1,Billy Keast,30,1,1,WK332654,0,0,0
5260,2,2,0,0,1,0,0,1,0,0,0,0,0,1,Patrick Schickerling,30,1,3,PS260881,0,1,0
5261,10,5,0,0,0,0,0,0,0,0,0,0,0,1,Santiago Grondona,8,1,7,SG581140,0,0,0
5262,5,2,45,1,1,0,0,0,0,0,0,0,0,1,Jack Maunder,22,1,9,JM797663,0,0,0
5263,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Harvey Skinner,1,1,14,HS767035,0,0,0
5264,38,6,7,0,0,0,1,3,0,1,0,0,0,1,Facundo Cordero,24,1,15,FC758566,0,0,0
5265,47,5,2,0,0,0,0,2,0,0,1,0,0,0,Freddie Steward,80,0,15,FS380018,0,1,0
5266,51,4,1,7,1,0,0,2,0,0,2,0,0,0,Chris Ashton,80,0,14,CA363466,0,2,0
5267,23,5,1,11,4,3,1,0,0,0,1,0,0,0,Guy Porter,80,0,13,GP493738,0,0,0
5268,11,7,3,25,1,1,1,1,0,0,0,0,0,0,Dan Kelly,80,0,12,DK663093,0,0,1
5269,28,9,2,5,3,0,0,2,0,0,1,0,0,0,Nemani Nadolo,80,0,11,RN208925,0,0,0
5270,0,1,13,1,0,0,0,0,1,0,0,0,0,0,George Ford,32,0,10,GF392165,0,0,0
5271,5,2,49,3,0,0,1,0,1,0,0,0,0,0,Ben Youngs,55,0,9,BY523643,0,0,0
5272,13,9,3,11,3,0,0,4,0,0,0,0,0,0,Ellis Genge,80,0,1,EG908747,0,0,0
5273,0,1,8,18,1,2,0,0,0,0,0,0,0,0,Julian Montoya,75,0,2,JM769604,0,0,0
5274,5,4,1,22,0,1,0,0,0,0,0,0,0,0,Joe Heyes,72,0,3,JH461608,0,0,0
5275,0,4,3,8,2,0,0,1,0,0,0,3,0,0,Harry Wells,55,0,4,HW230339,0,0,0
5276,4,3,3,6,0,0,1,0,0,0,0,3,1,0,Eli Snyman,49,0,5,ES993024,0,0,0
5277,2,2,2,25,1,0,1,0,0,0,0,0,0,0,Ollie Chessum,80,0,6,OC182987,0,0,0
5278,12,8,5,21,2,0,0,1,0,1,0,7,0,0,Hanro Liebenberg,80,0,7,HL618150,0,0,0
5279,54,12,4,17,2,1,2,5,0,0,0,0,1,0,Jasper Wiese,80,0,8,JW757932,0,0,0
5280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Nic Dolly,5,1,2,ND508012,0,0,0
5281,0,0,0,6,0,0,0,0,0,0,0,0,0,0,James Whitcombe,8,1,3,JW461305,0,0,0
5282,0,0,1,15,0,0,0,0,0,0,0,1,1,0,Calum Green,31,1,5,CG647423,0,0,0
5283,0,0,0,11,0,0,0,0,0,0,0,0,0,0,Tommy Reffell,25,1,4,TR815440,0,0,0
5284,0,0,2,6,2,1,0,0,0,0,0,0,0,0,Jack van Poortvliet,25,1,9,JV904195,0,0,0
5285,24,3,3,5,3,0,1,1,0,0,0,0,0,0,Freddie Burns,48,1,10,FB166449,1,0,1
5286,106,13,4,2,2,0,1,4,0,2,1,0,0,1,Luke James,20,0,15,LJ752551,0,0,0
5287,33,5,0,4,2,1,1,0,0,0,0,0,0,1,Tom Roebuck,59,0,14,TR593558,0,0,0
5288,6,1,3,1,0,0,0,0,0,0,0,0,0,1,Sam James,80,0,13,SJ271806,0,0,0
5289,1,3,2,5,0,0,1,1,0,0,0,0,0,1,Rohan Janse van Rensburg,49,0,12,RJ787886,0,0,0
5290,37,2,0,6,1,0,2,3,0,0,1,0,0,1,Arron Reed,80,0,11,AR478418,0,0,0
5291,25,6,12,4,4,0,1,2,0,0,0,0,0,1,Robert du Preez,80,0,10,RD775282,4,0,0
5292,3,3,47,2,0,0,0,2,0,0,0,0,0,1,Faf de Klerk,49,0,9,FD406092,0,0,0
5293,1,1,0,5,0,0,0,0,0,0,0,0,0,1,Bevan Rodd,60,0,1,BR106791,0,0,0
5294,10,4,3,9,1,1,1,3,0,1,0,0,0,1,Ewan Ashman,49,0,2,EA756400,0,0,0
5295,0,0,0,7,1,2,0,0,0,0,0,0,0,1,Nic Schonert,55,0,3,NS357337,0,0,0
5296,9,9,4,9,0,1,2,0,0,1,0,5,0,1,Cobus Wiese,80,0,4,CW874773,0,0,0
5297,13,11,0,11,1,0,1,1,0,0,0,3,0,1,Lood de Jager,77,0,5,LD880321,0,0,0
5298,20,10,2,18,1,0,2,1,0,0,0,0,0,1,Jono Ross,80,0,6,JR404876,0,0,0
5299,6,6,3,21,5,1,0,0,0,0,0,0,0,1,Ben Curry,77,0,7,BC789861,0,0,0
5300,58,14,2,10,1,0,2,5,0,0,0,0,0,1,Daniel du Preez,80,0,8,DD353010,0,0,0
5301,21,4,2,4,4,0,0,3,0,0,0,0,0,1,Akker van der Merwe,31,1,2,AV262395,0,0,0
5302,1,1,0,4,0,0,0,0,0,0,0,0,0,1,Simon McIntyre,20,1,1,SM407818,0,0,0
5303,5,1,0,5,1,0,0,2,0,0,0,0,0,1,Joe Jones,25,1,3,JJ435428,0,0,0
5304,0,0,1,0,0,0,0,0,0,0,0,1,0,1,JP du Preez,3,1,5,JD337564,0,0,0
5305,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Tommy Taylor,3,1,7,TT868712,0,0,0
5306,20,3,13,1,0,1,0,0,0,0,0,0,0,1,Raffi Quirke,31,1,9,RQ226339,0,0,0
5307,0,0,1,3,0,0,0,0,0,0,0,0,0,1,Manu Tuilagi,31,1,12,ET402595,0,0,0
5308,18,3,2,1,1,0,1,1,0,1,0,0,0,1,Jack Metcalf,21,1,14,JM456407,0,0,0
5309,0,1,3,2,4,0,0,0,0,0,0,0,0,0,Elliot Daly,80,0,15,ED181409,0,0,0
5310,0,2,3,5,1,0,0,0,0,1,0,0,0,0,Sean Maitland,60,0,14,SM339841,0,0,0
5311,17,3,5,8,1,0,1,2,0,0,0,0,0,0,Alex Lozowski,69,0,13,AL146980,2,0,0
5312,10,5,7,16,1,1,0,2,0,1,0,0,0,0,Nick Tompkins,80,0,12,NT897139,0,0,0
5313,48,10,6,6,0,1,2,7,1,0,2,0,0,0,Max Malins,80,0,11,MM832184,0,0,0
5314,11,4,11,4,1,0,0,1,0,0,0,0,0,0,Alex Goode,80,0,10,AG979668,0,0,1
5315,11,4,47,3,0,0,0,0,0,0,0,0,0,0,Aled Davies,80,0,9,AD709542,0,0,0
5316,0,3,1,8,2,0,0,0,0,0,0,0,0,0,Eroni Mawi,47,0,1,EM590593,0,0,0
5317,8,6,6,12,1,0,0,0,0,1,0,0,0,0,Jamie George,72,0,2,JG594765,0,0,0
5318,12,5,0,8,3,0,0,0,0,0,0,0,0,0,Vincent Koch,59,0,3,VK229033,0,0,0
5319,0,2,3,8,1,0,1,0,0,0,0,7,0,0,Nick Isiekwe,69,0,4,NI437601,0,0,0
5320,2,3,1,5,3,1,1,1,0,0,0,1,0,0,Tim Swinson,63,0,5,TS662989,0,0,0
5321,3,8,3,12,2,1,2,0,0,1,0,4,0,0,Maro Itoje,80,0,6,MI369148,0,0,0
5322,58,13,4,14,3,0,1,4,0,0,0,1,0,0,Ben Earl,80,0,7,BE558129,0,2,0
5323,57,17,8,8,1,1,2,6,0,1,1,0,0,0,Billy Vunipola,80,0,8,VV741662,0,0,0
5324,0,0,1,4,0,0,0,0,0,0,0,0,0,0,Tom Woolstencroft,8,1,2,TW899795,0,0,0
5325,3,2,0,2,1,0,0,0,0,0,0,0,0,0,Richard Barrington,33,1,1,RB473504,0,0,0
5326,0,0,0,4,1,0,0,0,0,0,0,0,0,0,Alec Clarey,21,1,3,AC448407,0,0,0
5327,1,2,0,3,0,0,0,2,0,0,0,1,0,0,Theodore McFarland,11,1,4,TM532149,0,0,0
5328,1,2,0,5,0,0,0,0,0,0,0,0,0,0,Andy Christie,17,1,5,AC758187,0,0,0
5329,0,0,1,2,1,0,0,0,0,0,0,0,0,0,Duncan Taylor,11,1,13,DT383335,0,0,0
5330,0,1,1,0,1,0,1,0,0,1,0,0,0,0,Alex Lewington,20,1,14,AL809249,0,0,0
5331,115,15,10,1,2,0,2,3,1,3,4,0,0,1,Stuart Hogg,80,0,15,SH109757,0,1,2
5332,20,6,4,2,1,1,1,3,0,1,0,0,0,1,Olly Woodburn,55,0,14,OW871046,0,0,0
5333,45,8,9,7,1,1,1,1,0,2,1,0,0,1,Ian Whitten,80,0,13,IW695430,0,0,0
5334,45,8,8,11,1,0,0,5,0,0,1,0,0,1,Tom Hendrickson,80,0,12,TH830936,0,0,0
5335,155,21,5,3,2,1,1,5,0,2,1,0,0,1,Tom O'Flaherty,80,0,11,TO575734,0,0,0
5336,42,5,32,6,0,1,0,4,1,0,1,0,0,1,Joe Simmonds,33,0,10,JS753060,0,0,4
5337,6,3,63,3,0,0,1,1,0,1,0,0,0,1,Sam Maunder,53,0,9,SM290029,0,0,0
5338,0,3,5,4,0,0,0,0,0,0,0,0,0,1,Alec Hepburn,21,0,1,AH670270,0,0,0
5339,0,3,2,15,2,0,0,0,0,0,0,0,0,1,Jack Yeandle,59,0,2,JY505871,0,0,0
5340,34,7,2,7,1,0,1,1,0,0,1,0,0,1,Patrick Schickerling,53,0,3,PS260881,0,1,0
5341,20,16,3,8,1,1,2,1,0,1,0,1,0,1,Jannes Kirsten,80,0,4,JK748722,0,0,0
5342,12,10,9,15,0,0,0,0,0,0,0,2,0,1,Jonny Gray,80,0,5,JG454407,0,0,0
5343,17,12,6,12,0,0,0,1,0,0,0,0,0,1,Dave Ewers,55,0,6,DE456160,0,1,0
5344,12,9,8,15,2,0,0,0,0,1,1,2,1,1,Sam Skinner,80,0,7,SS644622,0,0,0
5345,116,11,4,8,2,0,3,3,0,0,1,1,0,1,Jacques Vermeulen,72,0,8,JV166430,0,1,0
5346,8,3,2,1,0,0,0,0,0,0,0,0,0,1,Jack Innard,21,1,2,JI538537,0,0,0
5347,5,6,3,8,1,0,0,0,0,1,0,0,0,1,Billy Keast,59,1,1,WK332654,0,1,0
5348,0,2,0,3,0,0,0,0,0,0,0,0,0,1,Marcus Street,27,1,3,MS589614,0,0,0
5349,10,8,1,3,0,0,0,1,0,0,0,0,0,1,Richard Capstick,25,1,6,RC657816,0,0,0
5350,5,1,0,1,0,0,1,0,0,0,0,0,0,1,Santiago Grondona,8,1,8,SG581140,0,1,0
5351,22,1,33,0,0,0,0,0,0,0,1,0,0,1,Jack Maunder,27,1,9,JM797663,0,0,0
5352,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Harvey Skinner,47,1,10,HS767035,0,0,0
