,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,try_assists,offloads,clean_breaks,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
1335,23,7,3,9,2,2,0,0,1,1.0,Robert Baloucoune,80.0,0.0,14.0,RB840443,0.0,1.0,0
1336,31,12,7,7,3,0,0,0,1,1.0,James Hume,80.0,0.0,13.0,JH441458,0.0,0.0,0
1337,10,5,12,7,0,0,0,0,0,1.0,Angus Curtis,59.0,0.0,12.0,AC585579,0.0,0.0,0
1338,24,9,5,4,1,0,0,0,1,1.0,Ethan McIlroy,80.0,0.0,11.0,EM774998,0.0,0.0,0
1339,20,7,32,5,1,0,2,1,0,1.0,Billy Burns,67.0,0.0,10.0,BB985761,0.0,0.0,1
1340,7,7,100,3,1,0,0,0,0,1.0,Nathan Doak,64.0,0.0,9.0,ND779825,1.0,0.0,2
1341,15,9,5,2,0,0,0,2,0,1.0,Eric O'Sullivan,67.0,0.0,1.0,EO489613,0.0,0.0,0
1342,40,15,5,9,0,0,0,1,0,1.0,Rob Herring,73.0,0.0,2.0,RH218431,0.0,2.0,0
1343,16,10,1,5,0,0,0,1,0,1.0,Marty Moore,54.0,0.0,3.0,MM229569,0.0,0.0,0
1344,0,3,7,9,0,0,0,1,0,1.0,Alan O'Connor,62.0,0.0,4.0,AO811597,0.0,0.0,0
1345,14,12,10,9,0,0,0,2,0,1.0,Kieran Treadwell,80.0,0.0,5.0,KT442140,0.0,0.0,0
1346,7,14,0,6,2,0,0,0,0,1.0,Marcus Rea,80.0,0.0,6.0,MR198589,0.0,0.0,0
1347,26,11,3,19,1,0,0,1,0,1.0,Nick Timoney,80.0,0.0,7.0,NT240062,0.0,0.0,0
1348,11,10,6,2,0,0,0,1,0,1.0,Duane Vermeulen,54.0,0.0,8.0,DV791267,0.0,1.0,0
1349,0,1,0,1,1,0,0,0,0,1.0,Bradley Roberts,7.0,1.0,2.0,BR449569,0.0,0.0,0
1350,0,1,0,2,0,0,0,0,0,1.0,Jack McGrath,13.0,1.0,1.0,JM473298,0.0,0.0,0
1351,5,5,0,6,0,0,0,0,0,1.0,Tom O'Toole,26.0,1.0,3.0,TO709079,0.0,0.0,0
1352,6,6,0,5,1,0,0,0,0,1.0,Sam Carter,18.0,1.0,4.0,SC394861,0.0,0.0,0
1353,0,0,2,7,1,0,0,0,0,1.0,Greg Jones,26.0,1.0,8.0,GJ727817,0.0,0.0,0
1354,12,1,16,1,2,0,0,0,0,1.0,David Shanahan,16.0,1.0,9.0,DS889740,0.0,0.0,0
1355,6,2,1,5,1,0,0,0,0,1.0,Ben Moxham,21.0,1.0,12.0,BM104903,0.0,0.0,0
1356,4,1,0,1,0,0,0,0,0,1.0,Craig Gilroy,13.0,1.0,10.0,CG912630,0.0,0.0,0
1357,103,14,9,2,0,0,1,3,2,0.0,Cheikh Tiberghien,80.0,0.0,15.0,CT511786,0.0,0.0,0
1358,37,8,5,5,4,0,0,1,1,0.0,Marvin O'Connor,80.0,0.0,14.0,MO472000,0.0,0.0,0
1359,58,7,12,11,1,0,1,2,0,0.0,Jean Pascal Barraque,80.0,0.0,13.0,JB487226,0.0,0.0,0
1360,12,4,0,3,4,0,0,0,0,0.0,Tani Vili,51.0,0.0,12.0,TV626071,0.0,0.0,0
1361,45,12,1,9,1,3,0,0,1,0.0,Alivereti Raka,51.0,0.0,11.0,AR113428,0.0,1.0,0
1362,6,3,15,2,2,0,0,0,0,0.0,JJ Hanrahan,57.0,0.0,10.0,JH401968,0.0,0.0,0
1363,0,0,54,7,2,0,0,0,0,0.0,Morgan Parra,67.0,0.0,9.0,MP718831,4.0,0.0,0
1364,1,4,0,11,3,0,0,0,0,0.0,Etienne Falgoux,57.0,0.0,1.0,EF289577,0.0,0.0,0
1365,4,3,0,15,0,1,0,0,0,0.0,Yohan Beheregaray,57.0,0.0,2.0,YB566821,0.0,0.0,0
1366,3,2,2,6,1,0,0,0,0,0.0,Rabah Slimani,28.0,0.0,3.0,RS653416,0.0,0.0,0
1367,22,9,1,21,0,0,0,0,0,0.0,Paul Jedrasiak,80.0,0.0,4.0,PJ568243,0.0,0.0,0
1368,3,5,1,7,1,0,0,0,0,0.0,Tomas Lavanini,54.0,0.0,5.0,TL549316,0.0,0.0,0
1369,10,4,1,18,2,0,0,0,0,0.0,Judicael Cancoriet,80.0,0.0,6.0,JC257984,0.0,1.0,0
1370,9,3,5,23,1,0,0,0,0,0.0,Lucas Dessaigne,75.0,0.0,7.0,LD859734,0.0,0.0,0
1371,42,4,7,18,3,0,0,0,0,0.0,Jacobus van Tonder,80.0,0.0,8.0,JV757713,0.0,1.0,0
1372,2,2,0,10,0,0,0,0,0,0.0,Etienne Fourcade,23.0,1.0,2.0,EF736776,0.0,0.0,0
1373,4,2,0,6,1,1,0,0,0,0.0,Daniel Bibi Biziwu,23.0,1.0,1.0,DB336164,0.0,0.0,0
1374,8,5,3,11,1,0,0,0,0,0.0,Cristian Ojovan,52.0,1.0,3.0,CO122856,0.0,0.0,0
1375,2,3,3,7,0,0,0,0,0,0.0,Sebastien Vahaamahina,26.0,1.0,5.0,SV347591,0.0,0.0,0
1376,0,0,1,1,0,0,0,0,0,0.0,Fritz Lee,5.0,1.0,7.0,FL216222,0.0,0.0,2
1377,8,1,27,0,0,0,0,0,0,0.0,Kevin Viallard,13.0,1.0,9.0,KV770236,0.0,0.0,0
1378,4,1,18,1,0,0,0,0,0,0.0,Camille Lopez,23.0,1.0,10.0,CL591919,0.0,0.0,0
1379,22,5,9,2,1,0,0,1,0,0.0,Damian Penaud,29.0,1.0,12.0,DP646434,0.0,0.0,0
1380,96,12,11,3,3,0,0,3,1,1.0,Johnny McNicholl,80.0,0.0,15.0,JM170940,0.0,1.0,0
1381,76,10,2,7,4,1,0,1,0,1.0,Liam Williams,80.0,0.0,14.0,LW454197,0.0,0.0,0
1382,38,8,11,9,1,0,0,1,1,1.0,Jonathan Davies,80.0,0.0,13.0,JD474655,0.0,0.0,0
1383,41,8,13,6,6,0,0,0,0,1.0,Scott Williams,71.0,0.0,12.0,SW304124,0.0,0.0,0
1384,146,8,7,3,0,0,1,2,4,1.0,Ryan Conbeer,63.0,0.0,11.0,RC572243,0.0,0.0,0
1385,3,4,12,2,3,0,0,0,0,1.0,Rhys Patchell,56.0,0.0,10.0,MP802116,3.0,0.0,1
1386,19,5,65,5,0,0,0,0,0,1.0,Dane Blacker,56.0,0.0,9.0,DB728539,0.0,0.0,0
1387,2,4,2,8,1,0,0,0,0,1.0,Wyn Jones,66.0,0.0,1.0,OJ524283,0.0,0.0,0
1388,16,7,4,8,0,1,0,1,1,1.0,Ryan Elias,66.0,0.0,2.0,RE827406,0.0,1.0,0
1389,6,7,1,4,0,0,0,0,0,1.0,Samson Lee,60.0,0.0,3.0,SL459320,0.0,0.0,0
1390,16,12,4,8,0,0,0,3,0,1.0,Sam Lousi,80.0,0.0,4.0,SL624782,0.0,0.0,0
1391,41,3,1,11,1,0,0,1,1,1.0,Morgan Jones,66.0,0.0,5.0,MJ397602,0.0,0.0,0
1392,32,17,9,11,0,1,0,2,1,1.0,Sione Kalamafoni,80.0,0.0,6.0,SK928382,0.0,0.0,0
1393,2,5,3,3,3,0,0,0,0,1.0,Shaun Evans,66.0,0.0,7.0,SE335472,0.0,0.0,0
1394,20,13,3,5,1,0,0,0,0,1.0,Carwyn Tuipulotu,80.0,0.0,8.0,CT391231,0.0,0.0,0
1395,7,2,0,1,1,0,0,0,0,1.0,Marc Jones,14.0,1.0,1.0,MJ191167,0.0,0.0,0
1396,0,1,1,3,1,0,0,0,0,1.0,Phil Price,14.0,1.0,5.0,PP872931,0.0,0.0,0
1397,0,0,0,2,2,0,0,0,0,1.0,Javan Sebastian,20.0,1.0,3.0,JS785656,0.0,0.0,0
1398,0,0,0,2,1,0,0,0,0,1.0,Josh Helps,14.0,1.0,7.0,JH624407,0.0,0.0,0
1399,0,0,0,2,0,0,0,0,0,1.0,Iestyn Rees,80.0,0.0,20.0,IR148228,0.0,0.0,0
1400,5,1,12,5,1,0,0,0,0,1.0,Kieran Hardy,24.0,1.0,9.0,KH487325,0.0,0.0,0
1401,24,2,6,2,3,0,0,0,0,1.0,Sam Costelow,24.0,1.0,10.0,SC645915,0.0,0.0,0
1402,0,0,1,4,2,0,0,0,0,1.0,Ioan Nicholas,17.0,1.0,11.0,IN233880,0.0,0.0,0
1403,66,12,5,6,0,0,0,1,1,0.0,Charles Piutau,65.0,0.0,15.0,CP633928,0.0,0.0,0
1404,57,8,8,6,3,0,1,2,2,0.0,Luke Morahan,80.0,0.0,14.0,LM424158,0.0,0.0,0
1405,80,12,10,10,0,1,0,2,0,0.0,Semi Radradra,80.0,0.0,13.0,SR629903,0.0,2.0,0
1406,54,4,4,4,1,0,1,1,1,0.0,Ioan Lloyd,31.0,0.0,12.0,IL562145,0.0,1.0,0
1407,52,7,5,5,1,0,0,1,0,0.0,Henry Purdy,53.0,0.0,11.0,HP862671,0.0,0.0,0
1408,27,2,27,1,4,0,0,0,0,0.0,Callum Sheedy,80.0,0.0,10.0,CS506075,0.0,1.0,5
1409,7,3,61,8,1,0,0,0,0,0.0,Harry Randall,80.0,0.0,9.0,HR101296,0.0,0.0,0
1410,0,1,1,15,0,0,0,0,0,0.0,Jake Woolmore,53.0,0.0,1.0,JW511503,0.0,0.0,0
1411,11,3,4,14,0,0,0,0,0,0.0,Bryan Byrne,80.0,0.0,2.0,BB378128,0.0,0.0,0
1412,3,4,2,11,1,1,0,0,0,0.0,Kyle Sinckler,53.0,0.0,3.0,KS314500,0.0,0.0,0
1413,22,4,1,14,4,0,0,0,0,0.0,Ed Holmes,80.0,0.0,4.0,SH571540,0.0,0.0,0
1414,15,3,10,12,0,0,0,2,0,0.0,Joe Joyce,70.0,0.0,5.0,JJ275512,0.0,0.0,0
1415,27,7,3,8,2,0,1,0,1,0.0,Chris Vui,65.0,0.0,6.0,CV953897,0.0,0.0,0
1416,44,6,16,19,2,1,0,2,1,0.0,Daniel Thomas,80.0,0.0,7.0,DT850621,0.0,0.0,0
1417,132,15,7,11,1,1,0,2,1,0.0,Fitz Harding,80.0,0.0,8.0,GH740845,0.0,0.0,0
1418,50,6,7,4,0,1,1,0,2,0.0,Harry Thacker,39.0,1.0,16.0,HT779571,0.0,0.0,0
1419,1,2,1,1,0,0,0,0,0,0.0,Yann Thomas,27.0,1.0,1.0,YT739953,0.0,0.0,0
1420,10,1,4,3,0,0,0,0,0,0.0,John Afoa,27.0,1.0,3.0,IA314592,0.0,0.0,0
1421,0,1,1,2,1,0,0,0,0,0.0,John Hawkins,10.0,1.0,5.0,JH757259,0.0,0.0,0
1422,41,2,4,3,1,0,1,1,2,0.0,Steven Luatua,15.0,1.0,6.0,SL742452,0.0,1.0,0
1423,38,5,6,1,0,0,0,1,0,0.0,Andy Uren,15.0,1.0,15.0,AU529251,0.0,1.0,0
1424,36,9,13,4,1,0,0,4,1,0.0,Piers O'Conor,49.0,1.0,12.0,PO451364,0.0,0.0,0
1425,91,9,4,2,0,1,1,2,1,0.0,Ratu Naulago,27.0,1.0,11.0,RN450938,0.0,0.0,0
1426,74,9,6,3,0,0,0,0,1,1.0,Josh McKay,73.0,0.0,15.0,JM626935,0.0,1.0,0
1427,40,7,0,7,1,1,0,0,0,1.0,Kyle Steyn,80.0,0.0,14.0,KS314463,0.0,0.0,0
1428,43,8,1,6,0,0,0,0,0,1.0,Sione Tuipulotu,80.0,0.0,13.0,ST886478,0.0,0.0,0
1429,11,6,4,14,0,1,0,1,0,1.0,Sam Johnson,80.0,0.0,12.0,SJ801531,0.0,0.0,0
1430,20,2,1,2,1,0,0,0,1,1.0,Rufus McLean,80.0,0.0,11.0,RM782355,0.0,0.0,0
1431,14,5,18,7,1,0,1,0,1,1.0,Ross Thompson,68.0,0.0,10.0,RT731927,3.0,0.0,1
1432,0,2,42,4,0,0,0,1,0,1.0,Ali Price,60.0,0.0,9.0,AP903050,0.0,0.0,0
1433,8,2,0,6,1,0,0,0,0,1.0,Oli Kebble,49.0,0.0,1.0,OK971070,0.0,0.0,0
1434,3,1,5,2,2,0,0,0,0,1.0,Fraser Brown,16.0,0.0,2.0,FB780216,0.0,0.0,0
1435,5,5,1,9,0,1,0,0,0,1.0,Zander Fagerson,63.0,0.0,3.0,ZF741855,0.0,0.0,0
1436,2,2,3,12,3,0,0,0,0,1.0,Scott Cummings,63.0,0.0,4.0,SC459267,0.0,0.0,0
1437,0,1,6,9,0,0,0,0,0,1.0,Richie Gray,80.0,0.0,5.0,RG676033,0.0,0.0,0
1438,51,11,3,11,1,0,0,0,0,1.0,Matt Fagerson,63.0,0.0,6.0,MF352745,0.0,0.0,0
1439,10,9,5,10,1,1,0,0,0,1.0,Rory Darge,80.0,0.0,7.0,RD673943,0.0,0.0,0
1440,23,13,3,10,0,0,0,0,0,1.0,Jack Dempsey,80.0,0.0,8.0,JD501669,0.0,0.0,0
1441,32,6,3,3,0,0,0,0,0,1.0,George Turner,80.0,0.0,16.0,GT723244,0.0,0.0,0
1442,5,5,0,4,0,0,0,0,0,1.0,Jamie Bhatti,31.0,1.0,1.0,JB236972,0.0,0.0,0
1443,1,2,0,2,0,0,0,0,0,1.0,Simon Berghan,17.0,1.0,3.0,SB628089,0.0,0.0,0
1444,1,3,1,2,0,0,0,0,0,1.0,Kiran McDonald,17.0,1.0,4.0,KM679608,0.0,0.0,0
1445,11,5,2,0,0,0,0,0,0,1.0,Ryan Wilson,17.0,1.0,6.0,RW341607,0.0,0.0,2
1446,5,5,28,1,0,0,1,0,0,1.0,George Horne,20.0,1.0,9.0,GH749231,0.0,2.0,0
1447,0,1,2,0,0,0,0,0,0,1.0,Duncan Weir,12.0,1.0,10.0,DW998305,0.0,0.0,0
1448,4,2,1,0,0,0,0,0,1,1.0,Ollie Smith,7.0,1.0,15.0,OS260388,0.0,0.0,0
1449,29,7,6,3,1,0,1,1,1,0.0,Brice Dulin,80.0,0.0,15.0,BD699423,0.0,0.0,0
1450,27,7,2,4,1,0,0,0,0,0.0,Dillyn Leyds,80.0,0.0,14.0,DL413352,0.0,0.0,0
1451,26,7,1,7,2,0,0,0,0,0.0,Raymond Rhule,71.0,0.0,13.0,RR933211,0.0,1.0,0
1452,10,7,4,7,1,2,0,1,0,0.0,Jonathan Danty,80.0,0.0,12.0,JD100273,0.0,0.0,0
1453,40,6,1,4,0,2,0,1,2,0.0,Pierre Boudehent,80.0,0.0,11.0,PB194364,0.0,1.0,0
1454,8,5,17,3,0,0,0,1,1,0.0,Pierre Popelin,64.0,0.0,10.0,PP896178,3.0,0.0,3
1455,22,9,61,1,1,0,1,0,0,0.0,Tawera Kerr-Barlow,64.0,0.0,9.0,TK580092,0.0,0.0,0
1456,17,7,2,5,0,1,0,0,0,0.0,Dany Priso,63.0,0.0,1.0,DP468664,0.0,0.0,0
1457,36,4,1,8,0,1,0,0,1,0.0,Pierre Bourgarit,47.0,0.0,2.0,PB688963,0.0,1.0,0
1458,10,8,2,4,1,0,0,0,0,0.0,Uini Atonio,58.0,0.0,3.0,UA499525,0.0,0.0,0
1459,26,7,6,2,1,0,0,1,0,0.0,Romain Sazy,60.0,0.0,4.0,RS861345,0.0,0.0,0
1460,11,10,1,11,2,0,0,0,0,0.0,Remi Picquette,80.0,0.0,5.0,RP335063,0.0,0.0,0
1461,8,8,3,7,1,1,0,0,0,0.0,Remi Bourdeau,63.0,0.0,6.0,RB397386,0.0,0.0,0
1462,10,5,1,11,6,0,0,0,0,0.0,Paul Boudehent,80.0,0.0,7.0,PB548554,0.0,0.0,0
1463,62,17,11,11,1,0,1,4,0,0.0,Gregory Alldritt,80.0,0.0,8.0,GA508879,0.0,0.0,0
1464,1,1,0,10,1,1,0,0,0,0.0,Facundo Bosch,33.0,1.0,2.0,FB557030,0.0,0.0,0
1465,2,2,0,4,0,0,0,0,0,0.0,Leo Aouf,17.0,1.0,1.0,LA558578,0.0,0.0,0
1466,2,1,0,7,0,0,0,0,0,0.0,Guram Papidze,22.0,1.0,3.0,GP199997,0.0,0.0,0
1467,1,1,0,7,1,0,0,0,0,0.0,Thomas Lavault,20.0,1.0,4.0,TL115914,0.0,0.0,0
1468,6,2,0,4,0,0,0,0,0,0.0,Mathieu Tanguy,17.0,1.0,6.0,MT958034,1.0,0.0,0
1469,0,0,9,5,0,0,0,0,0,0.0,Thomas Berjon,16.0,1.0,9.0,TB759151,0.0,0.0,0
1470,0,0,0,1,0,0,0,0,0,0.0,Ihaia West,16.0,1.0,10.0,IW480455,0.0,0.0,0
1471,0,1,0,4,0,0,0,0,0,0.0,Eneriko Buliruarua,9.0,1.0,13.0,EB471317,0.0,0.0,0
1472,24,4,3,1,0,0,0,1,0,1.0,Simon Hammersley,80.0,0.0,15.0,SH416986,0.0,0.0,0
1473,75,8,0,1,0,0,0,0,2,1.0,Tom Roebuck,80.0,0.0,14.0,TR593558,0.0,2.0,0
1474,5,3,18,6,1,0,0,0,0,1.0,Robert du Preez,80.0,0.0,13.0,RD775282,0.0,0.0,3
1475,37,11,5,4,2,0,0,0,0,1.0,Rohan Janse van Rensburg,80.0,0.0,12.0,RJ787886,0.0,0.0,0
1476,94,5,0,3,1,0,0,0,0,1.0,Arron Reed,64.0,0.0,11.0,AR478418,0.0,1.0,0
1477,1,3,16,3,2,0,2,0,0,1.0,AJ MacGinty,54.0,0.0,10.0,AM533263,0.0,0.0,4
1478,38,8,47,4,0,0,0,2,0,1.0,Raffi Quirke,54.0,0.0,9.0,RQ226339,0.0,0.0,0
1479,37,5,4,6,1,0,1,0,1,1.0,Bevan Rodd,50.0,0.0,1.0,BR106791,0.0,0.0,0
1480,29,4,3,6,2,0,0,1,1,1.0,Ewan Ashman,80.0,0.0,2.0,EA756400,0.0,1.0,0
1481,0,1,0,4,0,0,0,0,0,1.0,Nic Schonert,26.0,0.0,3.0,NS357337,0.0,0.0,0
1482,60,10,3,10,0,0,0,0,0,1.0,Jean-Luc du Preez,80.0,0.0,4.0,JD337032,0.0,0.0,0
1483,6,8,5,7,2,0,0,0,0,1.0,Lood de Jager,80.0,0.0,5.0,LD880321,0.0,0.0,0
1484,9,4,11,9,1,0,0,0,0,1.0,Jono Ross,50.0,0.0,6.0,JR404876,0.0,0.0,0
1485,13,7,10,17,6,3,0,0,0,1.0,Ben Curry,80.0,0.0,7.0,BC789861,0.0,0.0,0
1486,19,10,2,9,2,0,0,1,1,1.0,Daniel du Preez,56.0,0.0,8.0,DD353010,0.0,1.0,0
1487,7,7,2,0,0,1,0,1,1,1.0,Curtis Langdon,80.0,0.0,16.0,CL694339,0.0,0.0,0
1488,2,1,1,3,0,0,0,0,0,1.0,Ross Harrison,30.0,1.0,1.0,RH166237,0.0,0.0,0
1489,1,1,0,10,0,0,0,0,0,1.0,Coenie Oosthuizen,54.0,1.0,3.0,CO268234,0.0,0.0,0
1490,9,1,2,1,0,0,0,1,0,1.0,JP du Preez,24.0,1.0,8.0,JD337564,0.0,0.0,0
1491,35,2,0,1,0,0,0,0,2,1.0,Tom Curry,30.0,1.0,6.0,TC478587,0.0,0.0,0
1492,4,1,11,0,0,0,0,0,0,1.0,Will Cliff,26.0,1.0,9.0,WC513109,0.0,1.0,0
1493,10,1,6,0,1,0,0,0,0,1.0,Sam James,26.0,1.0,10.0,SJ271806,0.0,0.0,0
1494,19,2,1,1,0,0,0,1,0,1.0,Jack Metcalf,16.0,1.0,11.0,JM456407,0.0,0.0,0
1495,30,6,3,3,2,0,0,0,1,0.0,Dan Evans,80.0,0.0,15.0,DE370243,0.0,0.0,0
1496,7,4,1,7,1,0,0,0,0,0.0,Matt Protheroe,80.0,0.0,14.0,MP997446,0.0,0.0,0
1497,5,4,6,10,2,1,0,0,0,0.0,Michael Collins,80.0,0.0,13.0,MC508921,0.0,0.0,0
1498,14,9,2,12,3,2,0,0,0,0.0,Kieran Williams,66.0,0.0,12.0,KW447587,0.0,0.0,0
1499,18,4,2,0,0,0,0,0,1,0.0,Luke Morgan,38.0,0.0,11.0,LM269584,0.0,0.0,0
1500,0,1,0,3,0,0,0,0,0,0.0,Josh Thomas,18.0,0.0,10.0,JT852970,0.0,0.0,0
1501,1,2,45,5,3,0,0,1,0,0.0,Reuben Morgan-Williams,80.0,0.0,9.0,RW362971,0.0,0.0,0
1502,0,6,0,7,0,1,0,0,0,0.0,Nicky Smith,54.0,0.0,1.0,NS985186,0.0,0.0,0
1503,12,10,3,8,1,1,0,1,0,0.0,Dewi Lake,66.0,0.0,2.0,DL576464,0.0,0.0,0
1504,0,4,0,7,0,0,0,0,0,0.0,Tom Botha,55.0,0.0,3.0,TB808916,0.0,0.0,0
1505,0,0,2,11,0,0,0,0,0,0.0,Lloyd Ashley,66.0,0.0,4.0,LP758342,0.0,0.0,0
1506,0,2,4,5,1,0,0,0,0,0.0,Adam Beard,80.0,0.0,5.0,AB882295,0.0,0.0,0
1507,11,8,7,3,1,0,0,1,0,0.0,Sam Cross,36.0,0.0,6.0,SC369874,0.0,0.0,0
1508,30,8,3,11,1,0,0,0,1,0.0,Harri Deaves,80.0,0.0,7.0,HD788334,0.0,1.0,0
1509,13,5,6,12,3,1,0,0,0,0.0,Ethan Roots,80.0,0.0,8.0,ER148077,0.0,0.0,0
1510,0,0,1,0,0,0,0,0,0,0.0,Elvis Taione,14.0,1.0,2.0,VT738851,0.0,0.0,0
1511,0,0,0,5,0,0,0,0,0,0.0,Rhodri Jones,26.0,1.0,1.0,RJ693883,0.0,0.0,0
1512,0,1,0,1,0,0,0,0,0,0.0,Rhys Henry,25.0,1.0,3.0,RH132990,0.0,0.0,0
1513,0,0,1,1,0,1,0,0,0,0.0,Huw Owen-Sutton,14.0,1.0,4.0,HO361844,0.0,0.0,0
1514,14,2,3,2,1,1,0,0,0,0.0,Morgan Morris,44.0,1.0,6.0,MM683190,0.0,0.0,0
1515,0,0,12,4,1,0,0,0,0,0.0,Matthew Aubrey,14.0,1.0,12.0,MA716383,1.0,0.0,1
1516,0,0,0,1,0,0,0,0,0,0.0,Tiaan Thomas-Wheeler,42.0,1.0,11.0,TT507870,0.0,0.0,0
1517,21,6,11,1,2,1,0,0,1,0.0,Joe Hawkins,62.0,1.0,10.0,JH694135,0.0,0.0,0
1518,44,11,3,1,0,0,0,1,1,1.0,Kylan Hamdaoui,66.0,0.0,15.0,KH929611,0.0,1.0,0
1519,96,10,4,2,4,1,0,2,3,1.0,Telusa Veainu,80.0,0.0,14.0,TV410519,0.0,0.0,0
1520,59,10,8,0,1,0,0,3,1,1.0,Ngani Laumape,61.0,0.0,13.0,NL410215,0.0,1.0,0
1521,40,11,8,7,2,0,0,1,0,1.0,Leo Barre,80.0,0.0,12.0,LB784388,0.0,0.0,0
1522,39,7,1,2,2,0,0,1,0,1.0,Adrien Lapegue-Lafaye,80.0,0.0,11.0,AL651174,0.0,2.0,0
1523,30,6,23,12,0,0,3,0,1,1.0,Nicolas Sanchez,80.0,0.0,10.0,NS146954,1.0,0.0,1
1524,0,3,40,1,1,0,1,0,0,1.0,Will Percillier,41.0,0.0,9.0,WP490077,0.0,0.0,0
1525,0,2,3,8,0,0,0,0,0,1.0,Clement Castets,50.0,0.0,1.0,CC940742,0.0,0.0,0
1526,12,3,2,2,1,0,0,0,0,1.0,Tolu Latu,80.0,0.0,2.0,SL160807,0.0,0.0,0
1527,15,10,1,5,1,0,0,1,0,1.0,Paul Alo-Emile,59.0,0.0,3.0,PA677853,0.0,0.0,0
1528,5,3,0,8,1,1,0,0,0,1.0,Mathieu de Giovanni,80.0,0.0,4.0,MD527879,0.0,0.0,0
1529,4,5,4,4,0,0,0,0,0,1.0,Paul Gabrillagues,59.0,0.0,5.0,PG126769,0.0,0.0,0
1530,4,3,4,8,3,0,0,0,0,1.0,Charlie Francoz,44.0,0.0,6.0,CF685380,0.0,0.0,0
1531,7,3,2,7,0,0,0,0,0,1.0,Ryan Chapuis,68.0,0.0,7.0,RC882703,0.0,1.0,0
1532,27,8,5,5,0,1,0,1,0,1.0,Talalelei Gray,59.0,0.0,8.0,TG784135,0.0,0.0,0
1533,3,1,0,3,0,0,0,0,0,1.0,Lucas da Silva,37.0,1.0,8.0,LD414461,0.0,0.0,0
1534,2,2,0,8,1,1,0,0,0,1.0,Moses Alo-Emile,30.0,1.0,1.0,MA456458,0.0,0.0,0
1535,0,0,0,4,2,0,0,0,0,1.0,Nemo Roelofse,21.0,1.0,3.0,NR842830,0.0,0.0,0
1536,2,1,0,3,1,0,0,0,0,1.0,JJ van der Mescht,21.0,1.0,5.0,JV820198,0.0,0.0,0
1537,0,1,1,6,1,2,0,1,0,1.0,Marcos Kremer,21.0,1.0,8.0,MK101571,1.0,0.0,2
1538,38,3,22,5,1,1,0,0,1,1.0,James Hall,39.0,1.0,9.0,JH780806,0.0,0.0,0
1539,0,0,7,1,1,0,1,0,0,1.0,Joris Segonds,19.0,1.0,13.0,JS607764,0.0,0.0,0
1540,16,1,1,0,0,0,0,0,1,1.0,Paul-Hugo Champ,14.0,1.0,15.0,PC185263,0.0,0.0,0
1541,57,9,5,2,3,0,0,0,0,0.0,Tiernan O'Halloran,75.0,0.0,15.0,TO158941,0.0,0.0,0
1542,80,8,4,2,2,0,0,0,0,0.0,Alex Wootton,80.0,0.0,14.0,AW786852,0.0,1.0,0
1543,75,15,9,8,3,3,0,5,1,0.0,Tom Farrell,80.0,0.0,13.0,TF918178,0.0,1.0,0
1544,32,12,15,7,5,0,2,2,0,0.0,Sammy Arnold,80.0,0.0,12.0,SA512601,0.0,0.0,0
1545,58,12,9,8,1,1,0,3,0,0.0,Mack Hansen,80.0,0.0,11.0,MH859498,0.0,0.0,0
1546,10,5,23,6,7,0,0,1,0,0.0,Jack Carty,78.0,0.0,10.0,JC833818,1.0,0.0,4
1547,57,15,58,3,0,0,0,3,1,0.0,Caolin Blade,71.0,0.0,9.0,CB288968,0.0,1.0,0
1548,9,4,0,7,2,0,0,0,0,0.0,Jordan Duggan,80.0,0.0,1.0,JD293621,0.0,0.0,0
1549,3,2,8,4,3,0,0,1,0,0.0,Shane Delahunt,50.0,0.0,2.0,SD178175,0.0,0.0,0
1550,0,1,0,10,1,0,0,0,0,0.0,Greg McGrath,75.0,0.0,3.0,GM672800,0.0,0.0,0
1551,10,3,4,8,1,0,0,1,0,0.0,Oisin Dowling,80.0,0.0,4.0,OD173594,0.0,0.0,0
1552,15,2,5,6,1,0,0,1,0,0.0,Niall Murray,80.0,0.0,5.0,NM165139,0.0,0.0,0
1553,9,12,6,11,0,0,0,0,0,0.0,Cian Prendergast,66.0,0.0,6.0,CP867200,0.0,0.0,0
1554,58,11,6,16,0,0,1,1,0,0.0,Conor Oliver,80.0,0.0,7.0,CO205821,0.0,0.0,0
1555,78,14,5,6,1,0,0,0,1,0.0,Jarrad Butler,80.0,0.0,8.0,JB340287,0.0,1.0,0
1556,6,2,3,2,1,0,0,0,0,0.0,Dave Heffernan,30.0,1.0,2.0,DH124077,0.0,0.0,0
1557,0,0,0,0,0,0,0,0,0,0.0,Charlie Ward,80.0,0.0,17.0,CW197014,0.0,0.0,0
1558,2,2,0,0,0,0,0,0,0,0.0,Sam Illo,5.0,1.0,3.0,SI739588,0.0,0.0,0
1559,5,3,1,1,0,0,0,0,0,0.0,Leva Fifita,80.0,0.0,19.0,SF763392,0.0,0.0,0
1560,13,4,1,0,0,0,0,0,0,0.0,Paul Boyle,14.0,1.0,6.0,PB475546,0.0,0.0,0
1561,0,1,9,0,0,0,0,1,0,0.0,Colm Reilly,9.0,1.0,9.0,CR393086,0.0,0.0,0
1562,0,0,0,0,0,0,0,0,0,0.0,Conor Fitzgerald,80.0,0.0,22.0,CF420111,0.0,0.0,0
