,,M_per80m,M_per80m,C_per80m,C_per80m,P_per80m,P_per80m,T_per80m,T_per80m,MT_per80m,MT_per80m,TW_per80m,TW_per80m,TC_per80m,TC_per80m,DB_per80m,DB_per80m,TA_per80m,TA_per80m,O_per80m,O_per80m,CB_per80m,CB_per80m,LW_per80m,LW_per80m,LS_per80m,LS_per80m,DB_per_Break_per80m,DB_per_Break_per80m,Meters_per_Carry_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,%Turnovers_Won_per80m
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
PlayGuid,pos_num_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR404876,6.0,12.435425555000704,7.586583606235926,8.456853907608064,2.8456889857449585,3.6716385743426416,2.2874341534313998,12.354484744278428,5.005273600017544,0.9402545625861898,1.1499362282623433,0.15269883912642457,0.37307600105481237,0.699236774246003,0.9051902751051181,0.5831352414404413,0.7147382257571856,0.0,0.0,0.25612199616601555,0.5694263625576709,0.11327352250310312,0.3512981671019842,1.3008860469870434,1.1984374611162538,0.05,0.22360679774997894,0.06787878787878789,0.08618030851285538,1.4599927849927852,0.8633043891176532,0.9294369570917558,0.08212179884353074,0.09166666666666666,0.2505841129457706
JR943151,6.0,12.982374878146658,12.559689906118761,4.213940628350937,3.3995105849785165,2.6713178421509522,2.183495686752019,13.848159856233314,5.2747481454268055,1.5422057648431016,1.3535867503960062,0.6612563458512939,0.9561793577071491,0.8405712836143067,1.0401022761453784,0.35862910709109325,0.7649018325309243,0.07141577431095648,0.2765921045628419,0.4397498697565119,0.6920848184315886,0.15387999944680344,0.40729424843224565,0.0,0.0,0.0,0.0,0.060000000000000005,0.13225756497101968,2.5633333333333335,1.9204434838347042,0.896122094279989,0.10206390552473404,0.36111111111111105,0.46682253632754317
JS140995,15.0,36.38919357129081,24.353255262010915,5.942516542214932,2.369096698915765,4.58362877061041,2.7385734199094727,2.9669030859782124,1.6915802142067216,1.8037215142182697,1.0313918862151406,0.25087245723083257,0.5118348996227586,1.5731734858902366,0.8285918247555396,2.3385633427017227,2.5947530874887526,0.25087245723083257,0.5118348996227586,0.46515817151654687,0.6937957276345701,0.5365867429451183,1.1182347949895821,0.07142857142857142,0.2672612419124244,0.0,0.0,0.3540739022881881,0.34297610994009314,6.540112863327148,4.596820685530667,0.6223639455782312,0.25657929806680935,0.07738095238095237,0.161669593266815
JS176680,2.0,11.474832100464418,20.48630685646835,4.169938229763221,2.1106598339624405,1.440886008883338,1.4653146180788081,11.455058752496136,5.993591806345563,1.127157280679389,1.1071110632182537,0.11241059737473487,0.34602886864449645,1.0923885735025198,1.2231859395867872,0.47500496918254564,1.3790885623794211,0.0,0.0,0.050724317913166415,0.22684604593230076,0.12177812230953207,0.3756832107646641,0.0,0.0,0.14714797751694475,0.6580657609589984,0.08666666666666667,0.22410315085295482,2.1366666666666663,3.212842468149691,0.84744782994783,0.2242694076952702,0.05,0.1538967528127731
JS534314,15.0,44.21213109941564,32.81186264947637,9.10877867861775,4.115043699543988,4.469584473081158,2.632564041515858,3.74364002038525,2.922925394122077,0.9134503325394071,0.8835478215814697,0.0,0.0,0.8055753768334899,1.2604804734614834,2.7605908952045217,1.8543703222982846,0.125,0.3535533905932738,1.0491690207624127,2.1652153243642394,0.2831838062577578,0.5291328370844438,0.1581838062577578,0.4474113683150383,0.0,0.0,0.35397727272727275,0.3121463629382524,4.342045454545454,2.402958072261854,0.7673611111111112,0.23660662290715223,0.0,0.0
JS753060,10.0,19.484287094420612,25.961979298233047,5.929532066159239,3.620381447753315,21.009884337342783,13.187471799628803,6.05111889127925,4.442539515016276,1.8051386438462274,1.5460502808593268,0.21594961338183294,0.48988180516803836,0.6420924536694504,0.8577323555222904,2.0004817418809457,2.3861335403804014,0.3068587042909238,0.5342574378733578,0.6052214078910614,1.0293914733161926,0.12504052247274203,0.42097664879464475,0.0,0.0,0.0,0.0,0.2894660894660894,0.3108870865159008,2.632106782106782,3.0139137002554266,0.6852536352536354,0.28533033028357263,0.1590909090909091,0.35811555850975424
JS782283,9.0,2.0932292623029447,6.715650878146324,1.8027382906687988,2.2913629382074596,24.169317093150983,28.060065459753066,2.747210116181241,3.519682120324939,0.5513154039482892,1.2018725429214636,0.0,0.0,1.2346291748376255,1.9772898163924149,0.1001534967489313,0.3747400709218787,0.1001534967489313,0.3747400709218787,0.2722794301791668,0.7197795870527018,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0890870806374748,0.35714285714285715,1.0818177620697813,0.44642857142857145,0.4821682939972969,0.0,0.0
JT873758,3.0,1.911152223491507,6.511218459711258,2.6345307117232952,4.086987443841659,0.5065293124191087,1.1405082167690068,5.090012410133908,4.214217948896296,0.46661851994109355,0.8887242299175832,0.0,0.0,0.20747464184473727,0.7480604595297268,0.30191001568083675,1.0885520421133938,0.0,0.0,0.0,0.0,0.15095500784041838,0.5442760210566969,0.0,0.0,0.0,0.0,0.03076923076923077,0.11094003924504585,0.26153846153846155,0.6994503336411881,0.7115384615384616,0.43115824925128815,0.0,0.0
JU557208,10.0,45.5625,36.40873292677642,8.1875,4.519863567262475,16.5,10.327955589886445,4.4375,2.4757153848265085,2.125,1.6683325008322931,0.0625,0.25,2.1875,1.7594980344783944,1.9375,2.080664957811965,0.25,0.44721359549995804,1.4375,1.3149778198382918,0.5,0.9660917830792959,0.0625,0.24999999999999997,0.0,0.0,0.20619363275613273,0.20370384016074733,4.976855609668109,3.5172333345560722,0.6254911754911755,0.2793438366653704,0.020833333333333332,0.08333333333333333
JV166430,7.0,42.91179191390889,41.18983018496822,11.410216278807708,2.157379826551654,3.5100460831804994,0.9466616562928402,7.514156500439463,3.528307729180914,1.8748939915394855,1.7421682186553908,0.1770823416104813,0.4337613794029007,1.21874504138574,1.2460802556002233,0.8854117080524065,1.412224735363312,0.0,0.0,0.0,0.0,0.1770823416104813,0.4337613794029007,0.7342427124871733,0.5766648584424651,0.1770823416104813,0.4337613794029007,0.07878787878787878,0.1242054638298133,3.6468614718614716,3.4497382542430914,0.7946969696969696,0.12857826078309473,0.05555555555555556,0.13608276348795437
JV904195,9.0,24.200591473079434,45.6866295329267,4.762825913615299,2.4151673838283343,37.68733900207161,18.196533442811496,4.526486004275995,3.2335620539941146,0.8461181766316981,1.3167027931421567,0.25381593962372645,0.7165823765481137,0.4933627211743252,0.8428031489904744,0.5294982861147183,0.9140351443364556,0.2582535246119902,0.5802235203385022,0.4772618036776361,0.922783054441852,0.3309934386849213,1.3647209090843333,0.0,0.0,0.0,0.0,0.11764705882352941,0.25354915342515816,4.306862745098039,8.018994505286619,0.7696078431372548,0.34299717028501764,0.11764705882352941,0.3321055820775357
JV998880,12.0,27.057054793328213,21.85913924150351,7.567817776110755,3.409616859476661,7.836598116962554,3.2776431826610413,9.31457743813834,3.680958876249621,1.3096543796990412,1.5150677807097694,0.3333333333333333,0.816496580927726,0.4676324238842219,0.7439749089991881,1.2752642092731417,1.333097245344847,0.2,0.4140393356054125,0.7342990905508885,0.9614444213690915,0.5419308759398083,0.6474798206997162,0.0,0.0,0.0,0.0,0.17960798460798463,0.18131197594170106,3.7003342953342946,2.6443268616092155,0.8713705738705738,0.1614241217710447,0.2,0.41403933560541256
JW204694,7.0,33.84065611076771,17.19845060954264,12.746656433924038,5.782371526207695,2.412504245278445,1.3271241886103722,13.082702155642409,3.8678508149168933,1.368756367917667,1.669689979091634,2.060660461473087,1.0905089751017825,0.9794083388338644,1.1621069170114264,1.9007207712231482,1.3343801519500806,0.125,0.3535533905932738,0.125,0.3535533905932738,0.3981562161946419,0.5524736504977006,0.5,1.4142135623730951,0.0,0.0,0.14876151218062983,0.0914486936975444,2.6663454396910278,1.1369087857750804,0.9098746229260936,0.10331479106417915,0.6958333333333333,0.3743512907536034
JW399145,6.0,19.75849058379302,16.62210383845437,5.298684634910713,3.164937645870795,1.1951927030352711,1.6225949016974184,11.552584612037757,5.779466741413208,1.469163742799573,1.337333607880024,0.5952053612248405,0.8252451472806931,0.43814973574002,0.8191281787311662,1.0567717568391668,1.3350977682310292,0.0,0.0,0.058823529411764705,0.24253562503633297,0.2144772773985409,0.6383383758756502,0.600562390878321,0.8144979591075123,0.0,0.0,0.22009803921568627,0.3374878961760843,3.4980625583566756,3.6883487261631833,0.8934112241387783,0.0998624285127016,0.31764705882352945,0.42900363360589244
JW461305,1.0,2.869359603647905,3.4730592498581556,2.78736720801859,2.463777044113246,0.9350142072569954,1.1767396621199047,8.586157055725192,7.625178543154526,0.9493890154931085,2.1853873402517956,0.0,0.0,0.12234050385262965,0.38687464226691426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1280468175597264,0.40491959062477906,0.0,0.0,0.0,0.0,0.9285714285714285,1.1765856286291274,0.9033333333333333,0.192738548682271,0.0,0.0
JW464654,2.0,7.100936159578766,6.801615122933382,6.270519596160784,3.6025113238959956,3.284991982887433,2.9731083411503714,9.959297064705286,4.2089742224992905,1.0623516512234232,1.1645599396389776,0.44222353188048996,0.669466347304934,0.6964062999207049,0.8405249878756553,0.18144811484442258,0.5053985759257303,0.08695652173913043,0.2881040655200304,0.13611494924321582,0.35976307240668676,0.043478260869565216,0.20851441405707472,0.0,0.0,0.0,0.0,0.02981366459627329,0.08011043438394777,1.0021174477696217,0.8371596634942845,0.9008975927454188,0.12669998219191633,0.30434782608695654,0.44566422426588587
JW511503,1.0,1.4556506444572286,2.992909691588858,2.82451693217496,2.284593146502055,1.3530818660989905,2.2116736449417314,9.969535044955155,5.765650991069916,0.8987984443811493,1.0807581689583055,0.12021885152086431,0.3603869701434851,0.30754124882265205,0.7435444142304312,0.0,0.0,0.0,0.0,0.18474022226424144,0.5901706670331955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30877192982456136,0.5829725980116807,0.8104074288284816,0.3016545702421396,0.10526315789473684,0.3153017676423058
JW757932,8.0,38.814605920720645,22.795335059162632,12.925880570418947,3.0380590767876052,2.338992936000006,2.0928917510982443,12.100979751742727,5.135026093951416,0.7393053199272421,0.9907863779974917,0.7306435698107063,0.9349795993155462,0.607834977331079,0.8101474329992678,4.014927859284077,2.9766594733983913,0.0,0.0,0.2611792586076309,0.6140593174143814,0.1875,0.75,0.17180783940331656,0.4801297657304832,0.0625,0.25,0.34365218115218116,0.2636109795765288,3.1282156211843715,1.868475218904687,0.9280491083993406,0.1274547004826808,0.34895833333333337,0.40622328972021177
JY505871,2.0,12.618459453229793,12.952878771338739,7.4420456263146,3.674293454103264,2.1320869484216876,2.383308203713803,9.242325899130753,7.7273126010049555,1.330758097523463,1.2637624420829696,0.47287745386510915,1.0966625275808917,0.8531930702358,1.4297845281857804,0.559995988217611,1.1198360587818863,0.0,0.0,0.0,0.0,0.05593307319513874,0.2501403077096032,0.0,0.0,0.0,0.0,0.06594017094017093,0.13573544554195432,1.5984819347319346,1.843699067740308,0.8593464052287582,0.1542827036112683,0.1125,0.2625156636930652
KC290866,1.0,11.96475681341548,23.67036197987662,5.806252053032143,2.526244958179652,1.100833707473748,1.395299541463026,6.857696687793616,6.069896404816565,0.35372677318379675,0.9470670737104384,0.4731732380616058,0.9005309795621901,0.5361404369556433,1.358506365704217,1.0567567284143313,2.3439607235178705,0.0,0.0,0.0,0.0,0.3005002794436703,1.0834691658254108,0.0,0.0,0.0,0.0,0.15897435897435896,0.32607481706624686,1.5565934065934068,2.4551875898834146,0.9057692307692308,0.275407623304728,0.1794871794871795,0.3755338080994054
KG899842,3.0,2.750944705775025,2.71575642394475,4.484812947538059,3.205637106621306,1.535156882461035,1.7500859340690609,13.808918080364222,8.574847356668661,1.1145625700824906,1.259122577604998,0.32461715450420003,0.6322265095541367,0.0,0.0,0.5865503498926032,1.0660286661711034,0.0,0.0,0.0,0.0,0.0,0.0,0.06249964998016987,0.2576926584323731,0.0,0.0,0.10784313725490195,0.1857901339043846,0.49950980392156863,0.5055290699088192,0.9175070028011206,0.09230966957315657,0.23529411764705882,0.43723731609760313
KH157231,6.0,29.592728809655917,16.74985215179732,10.022555032919353,3.8683924914779673,1.570569523763538,1.2028163601177462,10.31812930132696,3.608114200696613,2.009052842212673,1.4607718919435995,0.3515624074364626,0.780976184064158,0.5449455000952936,0.7291453946102598,2.192980057215619,2.029644467957936,0.058823529411764705,0.24253562503633294,0.058823529411764705,0.24253562503633297,0.058823529411764705,0.24253562503633297,0.6620198537341909,0.9475094397863945,0.058823529411764705,0.24253562503633297,0.19978142772260418,0.17378684649250922,3.822831253713606,4.406025316263894,0.8481772168623382,0.08457197194402895,0.20588235294117646,0.3976031127822287
KM303791,11.0,34.41224604228615,30.61604085279188,6.811612473224031,5.526034324892199,0.9028300704188807,1.217543112509075,4.847009733074362,2.553685871467175,0.0,0.0,0.0,0.0,0.9973208123689421,1.4253342268230345,0.9429237459849817,1.1599914540039653,0.0,0.0,0.6813681974263899,1.2451072439598088,0.16666666666666666,0.408248290463863,0.0,0.0,0.0,0.0,0.45555555555555555,0.7779364917428577,6.822222222222222,5.875057131321898,1.0,0.0,0.0,0.0
KM835732,15.0,43.9374385249512,34.568247751002446,6.742421143814637,3.801179092994059,3.4685150669195854,2.520732886843604,1.5938576331685954,1.1189188421189487,0.8280407981568609,1.2584364884498895,0.0,0.0,0.9056659698241792,1.2560205902513184,1.8508714702925424,1.7978488298080824,0.13333333333333333,0.35186577527449836,0.6090638530138985,0.771878555867171,0.38273326121523615,0.8468961874614921,0.0,0.0,0.0,0.0,0.21619047619047618,0.19021708567460408,6.084126984126984,4.703405611833016,0.65,0.40605535630127126,0.0,0.0
KP788882,2.0,14.14516833390049,21.876696459265336,3.0000868888102286,3.6521983457999245,0.6941579293686699,1.963375116283996,7.788368556214358,5.9310450426155725,2.792437560888052,4.024553817208619,0.0,0.0,0.0,0.0,0.6941579293686699,1.963375116283996,0.0,0.0,0.0,0.0,0.6941579293686699,1.963375116283996,0.0,0.0,0.0,0.0,0.0625,0.1767766952966369,3.3125,6.250357132653644,0.5590277777777778,0.41638548713626805,0.0,0.0
KR690798,14.0,49.03433698817377,44.77470464470274,6.742854367657558,3.1807619161027048,3.282711788809788,2.306641702186755,4.571744189502038,2.444177821483676,1.8130193656944684,1.3479441079894323,0.12854410173865502,0.3643415257226643,0.7167793958563021,1.1087910359346664,3.0555284727508845,2.8499458750268416,0.19588268511387305,0.6008658267027444,0.6483479800833275,1.1908829884021845,0.6839253526443353,1.1276498858021007,0.0,0.0,0.0,0.0,0.45352653882065647,0.4434928480312814,6.840179918121096,6.662232814211074,0.7080977845683727,0.23863501188131678,0.058823529411764705,0.16605279103876786
KS314500,3.0,8.790706326387212,8.021969473902999,7.338325575819617,3.7145007137813435,4.122051746112673,5.304329360625154,9.466797440185042,4.69948595049062,1.7567330568605728,1.4239934340119984,0.0,0.0,0.5437901183804611,0.598208811053471,0.5499523780686215,0.6061285413110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10954451150103323,1.1702380952380953,1.1993571123702884,0.8375661375661374,0.14843321025105458,0.0,0.0
KW495016,10.0,16.049506888588606,14.183760389640343,5.521361391886104,2.3162472266135716,14.650691873878715,5.9999469021406595,6.070522472753638,3.444424952653595,0.9706783235177285,0.8394534470356059,0.24804674386832204,0.6075879548362211,0.5697823819531581,1.3956761002128277,1.9774593201775243,1.990319916243415,0.0,0.0,0.8791544053515956,1.684106953562956,0.0,0.0,0.0,0.0,0.0,0.0,0.32222222222222224,0.2638742686008426,2.505555555555555,1.5449439639844067,0.7138888888888889,0.3603110795882831,0.16666666666666666,0.408248290463863
KW513023,6.0,13.62275912003906,23.339750680930813,4.932776402160542,3.283544812646156,3.1055059050379326,2.6183402334518933,7.865210056130116,4.049795239145864,1.2439084670344003,2.3707469916239456,0.6071330177588189,1.1766024763504703,0.16596027710762767,0.4390896207421487,0.1643542361355043,0.4348404357345298,0.0,0.0,0.18078149286600892,0.47830287176645697,0.18078149286600892,0.47830287176645697,1.7531737840597266,2.2039831852444904,0.0,0.0,0.017857142857142856,0.04724555912615341,2.634920634920635,4.647542067191424,0.9047619047619049,0.18898223650461363,0.21428571428571427,0.3933978962347216
LB292641,12.0,6.74816566730303,8.024005329890441,5.123569005521668,3.3694117582725673,5.178533307451038,3.2441702320528623,5.398449755974491,4.522650994508715,2.075167336135239,1.4406446806948174,0.1111111111111111,0.33333333333333337,0.7456544590125681,1.2127809166840875,1.2000455895771074,1.0614530101969577,0.0,0.0,0.3596625974486338,0.5438133572399909,0.0,0.0,0.24855148633752272,0.49674916002535885,0.0,0.0,0.18024691358024691,0.16283467698920379,0.8632716049382716,0.9315208279003061,0.5762485970819303,0.37602180515952005,0.05555555555555555,0.16666666666666669
LB338261,1.0,12.635576489274548,16.84828963075854,5.759901416323078,2.9588094024538494,1.203858165916449,1.6982618994469418,7.923514272874253,3.3558141002241397,0.5503720745271938,0.7400610054548467,0.27251688689096554,0.582266608387248,0.5140138324339745,1.1829804843573475,0.17883456975917417,0.5655245648152601,0.0,0.0,0.17508914944003245,0.5536805058120976,0.17883456975917417,0.5655245648152601,0.0,0.0,0.0,0.0,0.05,0.15811388300841897,2.6309523809523805,4.535229945393769,0.9400000000000001,0.08895830622776933,0.15,0.3374742788552764
LC951038,14.0,45.19746898594666,31.522990513307807,7.1318537101972215,4.081249359514287,2.8755679102377103,2.5558532421293263,4.622833140414018,2.3740781738186505,1.460251540708997,1.3558272880506634,0.3843961243930787,0.7675790619885186,1.0988145494660957,1.2818475566181555,3.3797744248742143,3.074856638816609,0.3839045768330434,0.7529452732617676,0.7767137304991303,1.1020537456566377,0.5,0.7559289460184544,0.0,0.0,0.0,0.0,0.43154761904761907,0.4406370362695654,6.984375,3.125669571125064,0.8040178571428571,0.15755323849157674,0.14583333333333331,0.2736800936326821
LD880321,5.0,12.185440108889367,8.325644049251201,9.248278424115584,3.6662485501576154,4.528928594292276,3.163560397391543,10.56447145887413,3.380470035353091,1.0239566562247644,0.6682155393416617,0.0,0.0,1.424861167796534,1.4312797451112358,0.4194634895436849,0.5423458807099232,0.0,0.0,0.20989084493392865,0.44310246020512256,0.0,0.0,6.550816112180728,3.8970446990791685,0.6271546695770552,0.7177619934549979,0.04344988344988345,0.060626797002392874,1.2316433566433564,0.5222757611146096,0.9114732489732489,0.05607524600204484,0.0,0.0
LE573925,15.0,15.761349257126902,17.489508499068812,3.328622104644119,3.159915261081165,8.150770160814222,7.129009653659285,4.865395391437056,4.4052222837299135,1.2589137129119226,1.7436475860350857,0.09410807988663819,0.3393115074667353,1.276710763075012,1.5092216755400911,0.5556465414250997,0.9782237244670292,0.17103115680971512,0.41996511288596217,0.07692307692307693,0.2773500981126146,0.16145449610302204,0.39462234836769633,0.0,0.0,0.0,0.0,0.0815018315018315,0.13502384187355584,3.014407814407815,2.67806924248255,0.6917112801728186,0.3646210216762162,0.038461538461538464,0.1386750490563073
LG419681,-1.0,4.139437112970712,10.60594504924223,0.6463924517301339,1.6781293325815665,12.900310433285096,18.263181777974538,2.8746392201076634,5.049888625759405,0.0,0.0,0.0,0.0,0.45373742716002086,1.168581942415937,0.0,0.0,0.19265502457011316,0.7208490957818791,0.0,0.0,0.19265502457011316,0.7208490957818791,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,2.36852065853142,0.35714285714285715,0.4972451580988469,0.0,0.0
LJ752551,15.0,58.58940170467036,70.65941099084245,7.280371768512656,8.15436339704684,2.924304533010592,3.143501958180889,3.558841624325232,4.030323948105415,1.7561219649886528,2.1260778074224014,0.3142087550399827,0.8548885492361858,0.7995682675934803,1.19480714266534,2.798042315464291,2.8906498196533543,0.49832578045856174,0.8495842775288392,1.3201322334188723,1.8134590942833524,0.7497703858805099,0.9752222036212359,0.0,0.0,0.0,0.0,0.28745421245421243,0.2152954747510855,5.732417582417582,4.942986774134854,0.5290816326530613,0.3570282826857866,0.14285714285714285,0.36313651960128146
LL358015,14.0,41.921208606848666,36.55321475760354,6.043794237622715,4.042160812107359,1.3365004449379578,1.693778017656153,4.291131930478459,3.6017142683323553,1.808847164648716,1.92802896378841,0.33753377069325424,0.8106949486108799,1.64938298008507,1.594445522934307,2.0736065554579874,2.734200981372241,0.0,0.0,0.4029440858617803,0.9864223306957944,0.4944006954408475,0.9159159112383456,0.047619047619047616,0.21821789023599236,0.0,0.0,0.26131897203325777,0.3213834874086656,7.047921390778534,7.202028315632373,0.6533178183554122,0.29727031044047203,0.1261904761904762,0.3072535791569594
LL719541,7.0,6.829280500595947,6.954618343618791,2.5345050252701915,1.6072770698444305,4.6806940858404325,2.547523941562987,14.592324479236284,5.501167366857524,1.5912791328514768,1.3073452264390344,1.1415796826813418,1.3523641465131695,1.1030637027411712,0.8304547610659206,0.2169404375557813,0.7954566635069631,0.047619047619047616,0.21821789023599236,0.09523809523809523,0.30079260375911915,0.10405951093129216,0.32995612612094427,3.5071606580994006,2.2397908726112035,0.3417900773754972,0.5761088800827763,0.051587301587301584,0.1757448246357297,2.012698412698412,1.8881274142057076,0.8909005399076163,0.11260417486211309,0.40476190476190477,0.37848905962255797
LL840089,7.0,31.131470807717672,19.553932396107218,9.03191962721833,5.107790505618886,3.1001622551399843,1.9079982729326057,10.942233260593037,4.351502611059872,1.0334955884733177,0.7610986835398669,0.8,1.082325538564332,0.5491308918025136,0.7562552172738647,1.4824642251358469,1.297375805066798,0.06666666666666667,0.2581988897471611,0.13333333333333333,0.35186577527449836,0.4157975584691803,0.5302805357071826,1.1333333333333333,1.5976172734359606,0.0,0.0,0.14995953937130405,0.12537285051845226,3.7000964830376604,2.357553179040767,0.9007276126006777,0.09555206198308962,0.45555555555555555,0.4816747678782666
LM424158,14.0,74.47914951245076,55.867210851537955,7.848639562069012,2.897129648450065,5.710639101740534,3.357570778884079,4.570591682614201,4.094022152481198,1.7088611981861281,1.7928658843634475,0.0,0.0,1.229740285751545,1.0991404583281599,2.969153637216506,2.1962602025408904,0.500102800531854,0.8109914886512539,1.3543152214306042,1.4266867171173367,0.7777777777777778,1.092906420717,0.0,0.0,0.0,0.0,0.3689393939393939,0.2956958028199352,10.28973063973064,8.011339951887683,0.5148148148148148,0.4003856165939389,0.0,0.0
LM816589,1.0,5.933690110697428,8.20336957386618,4.05161152952051,3.73388269593857,0.6853921011748856,1.171894104018341,3.7356920499327795,3.8933802981638546,1.7875888798584838,1.4127462572442124,0.0,0.0,0.637028643464654,1.0988154174214162,0.25547795679882024,0.6759311391485814,0.0,0.0,0.356683628903877,0.9436961788077085,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.07559289460184546,0.9023809523809524,0.9516276782940047,0.4976190476190476,0.4082968885582514,0.0,0.0
LN656772,13.0,35.299368601889164,38.61072303516658,4.806014009087086,3.094125383430141,1.862974071145472,2.2493769511511275,4.484311587708837,2.9397351969330203,2.1173971637227478,1.4091055313525949,0.474677097117195,0.9586599380327238,1.5029507602898189,1.5829573301893063,2.1262080223906774,2.193094417095705,0.23953055202351684,0.6547391655687154,0.0625,0.24999999999999997,0.6628916293791229,0.8233407759775621,0.0,0.0,0.0,0.0,0.43437499999999996,0.49435587533828446,6.4515625,5.968939836034847,0.6216174450549451,0.24460803360574068,0.15625,0.3071297831596664
LR428316,14.0,64.32565676712264,62.666522684244136,5.362037690595966,3.317388449474905,2.186297332365133,2.2122432416329167,4.442738346565481,3.2445851425997208,1.0666666666666667,1.4375905768565218,0.26666666666666666,0.5936168397046636,0.9448871094281146,1.5349377309694971,2.9760769877852704,3.7079941797078417,0.26666666666666666,0.5936168397046637,0.6675504595440084,0.9771989517162785,1.3976852509224118,1.4426116364117216,0.0,0.0,0.0,0.0,0.5632275132275132,0.6351178595798068,11.576402116402118,10.970415663878484,0.7212169312169312,0.3349771135207336,0.11904761904761904,0.28272243064375996
LS101938,9.0,10.871778505805207,16.547125441449403,2.321979362888188,1.6465677408181087,56.56243076947529,13.907956360950001,3.493917314264093,1.4463718949524582,0.8325871526510151,1.0701363899783896,0.07122279774414476,0.28489119097657906,1.0833494396337395,1.3188608735620435,0.6449774251699613,0.9191042074071292,0.6562169962058864,0.8373800293873102,0.6383030282107409,0.8950605828089512,0.2805482914441614,0.6483598460322014,0.0625,0.25,0.0,0.0,0.228125,0.35495011386578446,3.682291666666666,5.8979954810464585,0.8208333333333333,0.206155281280883,0.0625,0.25
LW568537,7.0,7.216239970363239,12.034586350375939,3.030025410103188,2.3337699277977855,2.493447778874552,2.5566267021959543,9.624070897624883,5.1922321536200755,0.9234170421234977,1.3081266219385206,1.1135378598584915,1.790377343588368,0.22749398428179698,0.5061823005977519,0.5454545454545454,1.0357254813546264,0.0,0.0,0.09090909090909091,0.30151134457776363,0.0,0.0,1.0939431570203537,1.542043760638679,0.0,0.0,0.15,0.3122498999199199,1.5696969696969696,2.4467872152616126,0.9352453102453103,0.08467491861502374,0.4090909090909091,0.4908249086070214
MA234988,12.0,10.750424733423573,9.000337346206251,6.081703062830124,3.147116598789441,7.24254010643035,3.3522250284955253,8.524180988682328,3.8297320075800343,1.5615815460633382,1.4939877482851878,0.159325893435719,0.38918143374367176,0.742668279273873,0.9877058302014631,0.8943835233335194,1.3660135324121871,0.3988653638120873,0.6668708271708829,0.498908448336964,0.6864136467367065,0.09117305611977966,0.32872912878062144,0.0,0.0,0.0,0.0,0.10833333333333332,0.14837078178970714,1.806837606837607,1.210463541295366,0.846062271062271,0.13892010812569064,0.10256410256410256,0.2849501380883701
MA280318,5.0,8.102594929785853,11.29214800772012,3.3658178209113845,2.3953256882727616,3.029509679815137,2.2480565019421377,10.940589862677987,5.071015665770593,1.1457594009095957,1.364697483161514,0.5186132188552958,0.6717165637854898,0.5395437606074264,0.9361116348271582,0.38897178810070243,0.8213302217948403,0.06464167349054627,0.26652444761821126,0.07196500226625273,0.29671930569157434,0.07623515778143089,0.3143256079184677,3.9842815443315214,2.3444355403140724,0.39752211376801316,0.5588007463564264,0.10392156862745097,0.2013435265566651,2.0144957983193277,2.171586277497991,0.9097589443883379,0.10656846997942276,0.3333333333333333,0.4564354645876384
MB541535,12.0,27.235171875000226,16.42372860465298,6.751422801203728,2.1399173056566196,8.76494749552404,6.190781754334798,8.355615785698609,4.292924575004569,0.9535485177321803,0.8378574746326862,0.602672744395952,0.8730904202344103,0.5522368096206317,0.8235629591712486,1.7976394499920658,1.2051939389289308,0.17944388580226112,0.4670686723653753,0.7780423123652769,0.8533930978560365,0.5714285714285714,1.1578684470436789,0.07142857142857142,0.2672612419124244,0.0,0.0,0.259750566893424,0.16228182425968213,4.077891156462585,2.4819161804018646,0.7672000618429191,0.33209533711163575,0.3095238095238095,0.41785544701867244
MB981735,15.0,42.088617170235,21.228025771203445,10.225744780156662,3.7595566039864945,7.088617170234995,3.6901411551874284,2.6543162087280914,2.019747146842209,0.7857142857142857,1.05090228108783,0.42857142857142855,0.646206172658864,1.1428571428571428,1.4064216928154862,3.7142857142857144,2.4939487203589854,0.07715810436404591,0.2886991911432071,0.934300961506903,0.7309638056974587,0.35714285714285715,0.4972451580988469,0.0,0.0,0.0,0.0,0.3390250622393479,0.19551510247838888,4.048220232148803,1.4434169505014998,0.7098639455782312,0.37183439971557397,0.24404761904761904,0.3846192002252737
