PlayGuid,pos_num_y,T_per80m|mean,T_per80m|std,TA_per80m|mean,TA_per80m|std,C_per80m|mean,C_per80m|std,P_per80m|mean,P_per80m|std,DG_per80m|mean,DG_per80m|std,M_per80m|mean,M_per80m|std,CA_per80m|mean,CA_per80m|std,MK_per80m|mean,MK_per80m|std,PM_per80m|mean,PM_per80m|std,O_per80m|mean,O_per80m|std,BTs_per80m|mean,BTs_per80m|std,Kon_per80m|mean,Kon_per80m|std,TM_per80m|mean,TM_per80m|std,MT_per80m|mean,MT_per80m|std,TW_per80m|mean,TW_per80m|std,TC_per80m|mean,TC_per80m|std,HE_per80m|mean,HE_per80m|std,PC_per80m|mean,PC_per80m|std,OPC_per80m|mean,OPC_per80m|std,SPC_per80m|mean,SPC_per80m|std,LW_per80m|mean,LW_per80m|std,LS_per80m|mean,LS_per80m|std,YC_per80m|mean,YC_per80m|std,RC_per80m|mean,RC_per80m|std,TS(%)_per80m|mean,TS(%)_per80m|std,TW(%)_per80m|mean,TW(%)_per80m|std,MpCA_per80m|mean,MpCA_per80m|std
NT897139,12,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.19576437966859,25.547213869816517,7.404672380732501,4.385044878283421,48.01846342693276,56.311237882875375,10.91502226726399,3.506836892674481,1.1788644988402024,0.891423974575563,1.1348907935775003,1.617443936141208,0.0,0.0,10.476726067800275,7.133578791227836,2.5103498865314884,0.774006270801202,0.27716179589709533,0.5543235917941907,0.0,0.0,0.5,0.5773502691896257,0.6788644988402025,0.8365341401092748,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.07465197027987053,1.0,,5.541666666666667,0.9965217285917831
OJ524283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.197522557272737,26.63073479676241,5.566297029047282,4.267428000109727,0.0,0.0,4.345900715257974,3.2220671789545534,1.0430289457502713,1.0603198899525512,0.0,0.0,0.0,0.0,10.840568972213223,4.703245296751344,0.259199536456865,0.5795877832539852,0.4993570804654278,1.116596376966529,0.0,0.0,1.4980712413962836,3.349789130899587,1.1489634043270183,1.1693659196895267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777779,0.04969039949999535,1.0,,3.4466666666666668,2.169690198059519
OW990997,13,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99078133893769,35.273103414616536,6.9116518111250524,4.6883651688794625,7.2,10.084641788382967,4.25108587992137,2.8148622386499325,1.0279129527812632,1.2263342385601266,1.8279129527812632,1.6272890828314184,0.0,0.0,7.930084712624003,3.076317996117107,1.0279129527812632,0.7098560872915335,0.0,0.0,0.4279129527812632,0.5880179366624287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868376068376069,0.08521886155551754,0.0,0.0,6.326704545454545,2.130297945217863
PC874545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674948543947972,5.170917108764592,2.449210874014618,1.890169438617169,0.0,0.0,1.6805890871743767,1.2261451767387217,0.3280220529778122,0.6560441059556243,0.0,0.0,0.0,0.0,11.15026273395974,4.833831613279999,1.3604720432750605,1.077880904793147,0.0,0.0,0.0,0.0,0.0,0.0,0.38431089342012037,0.7686217868402409,0.38431089342012037,0.7686217868402409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732954545454545,0.09030814633667239,,,2.222222222222222,0.6309898162000301
PG443746,10,0.0,0.0,0.2,0.447213595499958,0.8,0.8366600265340756,1.2043993298011166,1.0944848585580966,0.0,0.0,39.692385925823444,34.720984004570795,5.413197989403349,3.349878057213629,358.18781904630146,111.64543845524192,14.435194638408934,7.7937846453645845,0.0,0.0,0.6,1.3416407864998738,0.2,0.447213595499958,9.079187936420098,5.550953270909833,1.408798659602233,0.5599866707854121,0.2,0.4472135954999579,1.2,0.8366600265340756,0.8043993298011166,1.3047208266192631,0.6043993298011165,0.5518116529347776,0.2,0.4472135954999579,0.0,0.0,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.8514285714285714,0.0501019369050005,0.08333333333333333,0.16666666666666666,6.647222222222223,2.7558089601224824
PM628715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.910973579369436,30.009054298025283,2.761286385340457,2.671929717081559,0.0,0.0,1.2018729208677734,1.100898152965642,0.7766661247221911,1.0646980474205014,0.40265137863202494,0.900355853855214,0.40265137863202494,0.9003558538552141,3.9917959387500885,3.168857537812695,0.0,0.0,0.40265137863202494,0.9003558538552141,0.40265137863202494,0.9003558538552141,0.40265137863202494,0.9003558538552141,0.7766661247221911,1.0646980474205014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,,6.888888888888888,5.110809169825298
PO196534,8,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.192899130663825,18.32513309349012,4.031737758494127,3.0941879610136174,0.0,0.0,4.301060415062815,3.316587616635245,0.0,0.0,0.0,0.0,0.0,0.0,5.701511405153966,5.889976976323187,2.0443096111245165,3.026965284779315,0.5924830203850877,0.8797574076189766,0.5924830203850877,0.8797574076189766,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,2.639254738109039,2.1324279799510526,0.0,0.0,0.0,0.0,0.0,0.0,0.6726190476190477,0.45441273057124554,0.5,0.5,4.260416666666666,1.5162602477440632
PS298811,1,0.21079535650569822,0.47135274648804376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.20328099618804,15.39108351676571,7.960631686862307,1.922880440705637,0.0,0.0,3.488931255496938,2.378164775078325,0.0,0.0,2.0067918051403537,0.5663214094509603,0.0,0.0,7.204639280485523,5.189488397511451,0.7065193578739939,0.6450906793107343,0.23234438795067874,0.5195378456483007,0.23951364163897115,0.5355687842432636,0.23234438795067874,0.5195378456483007,1.149659102330371,0.8233310922032893,0.0,0.0,0.0,0.0,0.47185802958964995,0.6462425005642793,0.0,0.0,0.0,0.0,0.0,0.0,0.8618181818181817,0.20784212062870705,0.5,0.7071067811865476,5.21,0.7078527781647509
PW129932,5,0.2560936351194528,0.572642776732124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.008986013286947,11.986116445969168,4.1137346426483115,1.6184936292402936,0.0,0.0,1.3595799456464466,1.4005521454039203,0.0,0.0,0.2,0.4472135954999579,0.2560936351194528,0.572642776732124,11.308079161945727,2.7706230432201018,2.0593693461867835,1.4749901373106638,0.5034863105269938,0.6895985825843697,0.45609363511945283,0.6323550681252984,0.2560936351194528,0.572642776732124,0.7121872702389057,0.6601408860961143,0.0,0.0,0.0,0.0,1.1682809053583587,1.1590505138325726,0.2473926754075409,0.553186839346802,0.0,0.0,0.0,0.0,0.8400000000000001,0.12167808165629318,0.5,0.5,4.42,1.8726985876002578
RD673943,6,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7816072358803,24.282167180002418,10.87146292997698,3.3223170458726914,0.0,0.0,3.0,2.943920288775949,0.0,0.0,2.424292585995396,2.062841866164633,0.25,0.5,13.295755515972377,4.154585585362077,0.75,0.9574271077563381,1.25,1.2583057392117916,0.75,0.9574271077563381,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.9365079365079365,0.07445104380672114,0.7000000000000001,0.264575131106459,4.8133928571428575,1.3118065871571325
RE827406,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02117099681717,24.775302635227437,8.865009246783172,3.7925257973773254,0.0,0.0,1.991599234780573,1.6588090945171823,0.0,0.0,0.3239994205710813,0.6479988411421626,0.28489119097657906,0.5697823819531581,13.43740411980184,5.724125777736164,0.8723626281577717,0.5851169725557999,0.28489119097657906,0.5697823819531581,0.6088906115476603,0.7059808156741149,0.28489119097657906,0.5697823819531581,0.312744324846371,0.625488649692742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375901875901876,0.049321316481133075,0.25,0.3535533905932738,4.989583333333334,1.4885267231580208
RH772080,12,0.0,0.0,0.27716179589709533,0.5543235917941907,0.0,0.0,0.0,0.0,0.0,0.0,67.90711194416225,29.058838822608443,11.562196592647727,3.294964577426565,4.15742693845643,8.31485387691286,4.003794718279305,2.542224158567416,1.0902536374724154,1.5332297160974326,1.62618368315064,3.25236736630128,0.27716179589709533,0.5543235917941907,6.383925342217442,3.5411370850973483,1.5277321013214125,1.2382397309780193,0.0,0.0,0.9805228531025532,1.3290180265323512,0.27716179589709533,0.5543235917941907,0.8243710441159547,1.049087776046587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830952380952381,0.13809523809523813,0.0,0.0,5.727777777777778,0.7379484407697924
RN981435,10,0.0,0.0,0.8,0.8366600265340756,0.2,0.447213595499958,0.0,0.0,0.0,0.0,12.8,10.425929215182693,2.8,2.16794833886788,268.8,91.87600339588134,15.8,6.870225614927067,0.2,0.447213595499958,0.8,1.0954451150103321,0.2,0.4472135954999579,7.0,2.9154759474226504,1.6,1.51657508881031,0.4,0.5477225575051661,1.2,1.6431676725154982,2.2,1.3038404810405297,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.8090964590964591,0.13127459639914946,0.3,0.47609522856952335,4.458333333333334,0.6579288490181672
RT351750,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.378226895241532,6.432636117593465,5.481063343338706,2.8198744978855794,0.0,0.0,3.610989612887875,2.5624655262800653,0.0,0.0,1.0066284465800623,1.1623544092138676,0.0,0.0,7.070696828814951,3.499655525073651,0.9350368652254153,1.8700737304508306,0.0,0.0,0.0,0.0,1.0066284465800623,1.1623544092138676,0.0,0.0,0.0,0.0,0.0,0.0,2.0132568931601247,2.324708818427735,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,,,3.6875,1.6250000000000004
SD710082,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.584883265661915,34.03330887804119,7.439310997415653,7.3606453620235435,0.0,0.0,5.042307857966268,5.355272596975313,1.3442491147167366,1.9849125779598853,2.4383650799946324,4.029618198729212,0.0,0.0,10.86100648010972,7.602967845245535,0.9663670028994692,1.2765736146290805,0.0,0.0,1.8147832384242857,3.6295664768485714,0.0,0.0,0.3365201712720196,0.6730403425440392,0.0,0.0,0.0,0.0,7.034298559742673,5.80869175587457,0.0,0.0,0.0,0.0,0.0,0.0,0.9097222222222222,0.11866671868496574,0.0,,4.341269841269841,0.610904933267486
SH109757,15,0.2,0.4472135954999579,0.2,0.4472135954999579,0.2,0.447213595499958,0.0,0.0,0.0,0.0,130.6,66.83786352061233,11.2,2.16794833886788,323.4,149.02113944001368,8.2,3.63318042491699,1.2,0.4472135954999579,3.0,1.8708286933869707,0.4,0.5477225575051661,2.6,1.3416407864998738,1.4,2.1908902300206643,0.0,0.0,1.6,0.5477225575051662,1.4,0.8944271909999159,0.8,0.8366600265340756,0.0,0.0,0.0,0.0,0.8,0.8366600265340756,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.31298431857438064,0.0,0.0,11.135360195360196,4.033265242710471
SM530829,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.285636552106126,19.73951941863661,5.282781449714522,3.570314950637675,0.0,0.0,3.702949607773255,2.9532716070610503,0.47869716610833485,0.9573943322166698,0.0,0.0,0.0,0.0,7.717606542414395,3.951997912791224,1.8784800910678847,2.0624806261652266,0.36085423220986546,0.7217084644197309,0.0,0.0,0.6024407670058242,1.2048815340116483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.1505846504842085,1.0,,4.716666666666666,1.5002777520623753
SS343221,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01284230958252,19.89796563965508,9.502064353995669,3.020461664085629,0.0,0.0,2.145309099947356,1.3750584745784136,1.0378603852112598,1.7906709779331371,1.2107953565056984,1.3019927113304346,0.4135325143527807,0.9246868129992252,13.262416830689592,4.675369015237911,1.0148974294721926,1.4406931714925832,0.2,0.4472135954999579,0.4135325143527807,0.9246868129992252,0.7209812290888771,1.0048975883146898,0.3074487147360963,0.6874762257448527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447619047619048,0.07571278824514967,0.5,0.7071067811865476,6.637777777777778,1.541556052087758
SS644622,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.455918085744887,11.577013857158537,3.5923825610778195,2.339665295876275,0.0,0.0,2.5575240647764153,0.8829374182246695,0.5626888457643663,1.2582105093100175,0.9686275888270568,1.1494064279947174,0.0,0.0,9.873086691284495,6.137738974719734,0.4118774861253812,0.9209860573780789,1.3515853217137246,1.0616306792064436,0.0,0.0,0.2,0.447213595499958,0.6,0.8944271909999159,0.0,0.0,0.0,0.0,2.812651448200121,1.975987314485583,0.7686275888270568,1.2269673716644236,0.0,0.0,0.0,0.0,0.9428571428571428,0.12777531299998804,1.0,0.0,6.05,1.5416441439796236
ST886478,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.199360272955246,32.91468032649917,6.787544197075074,3.5225911272673884,0.0,0.0,6.542167339676878,5.534405692101198,0.0,0.0,0.810160095822482,1.620320191644964,0.0,0.0,4.165050064795089,3.080907393870254,2.354889968972607,3.424442955271126,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380952380952381,0.25084889887744616,,,8.132575757575758,2.242744141801089
TB830937,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.301194535392945,17.56182663275562,9.207967969706065,2.942191973567128,8.8,19.677398201998148,7.042629297990407,2.26178237905679,0.4,0.5477225575051661,0.2,0.447213595499958,0.2,0.4472135954999579,7.842629297990408,2.594301627457952,0.4,0.5477225575051662,1.034661328284344,1.002999022129222,1.0,0.7071067811865476,1.2,1.6431676725154984,1.069322656568688,1.0942279447128103,0.234661328284344,0.5247186817341872,0.0,0.0,4.57330664142172,2.0518615747503444,0.4,0.5477225575051661,0.0,0.0,0.0,0.0,0.9596153846153846,0.05785234214035121,0.4666666666666666,0.447213595499958,4.478095238095238,0.9814700437160668
TC478587,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.598075275363204,27.54179684449825,5.276548065034488,4.496529422157084,0.0,0.0,2.7496550345832036,1.9576064408287555,0.25,0.5,0.5644815695485618,1.1289631390971235,0.38431089342012037,0.7686217868402409,12.96096447500713,4.570521550724581,1.1343108934201203,1.4394991018980332,0.2822407847742809,0.5644815695485618,0.38431089342012037,0.7686217868402409,0.38431089342012037,0.7686217868402409,0.5644815695485618,1.1289631390971235,0.2822407847742809,0.5644815695485618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186507936507936,0.10294541088153057,0.5,0.7071067811865476,4.481481481481481,2.0002571851100446
TF414345,3,0.29939205204871394,0.5987841040974279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289918202771465,3.0461443949366345,1.222175576717223,0.979048091700168,0.0,0.0,0.9690735487674816,0.6504621429923434,0.0,0.0,0.0,0.0,0.0,0.0,10.959201088491012,4.482910206694235,2.21293178106131,1.1663030069436764,0.0,0.0,0.0,0.0,0.3456820761476864,0.6913641522953728,0.29939205204871394,0.5987841040974279,0.0,0.0,0.0,0.0,0.3456820761476864,0.6913641522953728,0.0,0.0,0.0,0.0,0.0,0.0,0.8157051282051282,0.13039003594107684,,,3.6666666666666665,0.5773502691896258
TF695083,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59965009232519,19.57270908508835,4.83272800486891,4.520941651017048,0.0,0.0,0.5033142232900312,1.0066284465800623,0.0,0.0,0.0,0.0,0.0,0.0,13.112556014479189,5.575195292492172,1.7786807427196472,1.2895247012261448,0.0,0.0,0.0,0.0,0.0,0.0,1.2753665194296158,1.5366630784396849,0.0,0.0,0.0,0.0,0.5033142232900312,1.0066284465800623,0.0,0.0,0.0,0.0,0.0,0.0,0.8647727272727272,0.11198035788013981,,,3.7777777777777772,0.6938886664887105
TF974321,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.424988310512777,7.057095379041537,7.385081909381574,1.570044419922714,0.0,0.0,4.70441068138489,1.9587308366168785,0.20913525873236422,0.4676406550175729,0.4716983463894426,0.6511541576544515,0.0,0.0,8.008321054611582,3.2240230129227045,0.6914800362572999,0.6374519933635545,0.2197816898678573,0.4914467987543057,0.20913525873236422,0.4676406550175729,0.41827051746472843,0.9352813100351458,1.0524033960622479,1.4848198613128396,0.21249880993257758,0.47516178414705096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.07453559924999299,0.5,0.7071067811865476,4.014444444444445,0.6664073569762711
TH129032,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11617016531648,50.78240173836583,6.261518515449988,4.945042057954821,0.0,0.0,4.192351630303187,3.9603922033058665,0.2,0.4472135954999579,0.6473926754075409,0.9266191255413216,0.2473926754075409,0.553186839346802,11.905047528987431,1.8242421962215665,1.066460471169891,1.3000874452998141,1.7251238873424732,0.6536754285531547,0.2473926754075409,0.553186839346802,0.4947853508150818,1.106373678693604,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290476190476191,0.0819684138048188,0.9,0.22360679774997896,4.854285714285714,3.3132449104668815
TP244548,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969376686467052,9.370041472164727,1.631629846368696,1.269270240637977,3.074487147360963,6.148974294721927,2.628208274834905,2.0972408822501403,0.0,0.0,0.0,0.0,0.0,0.0,6.888046396038506,2.091259378734909,1.0486965123975929,1.2944229493777923,0.0,0.0,0.38431089342012037,0.7686217868402409,0.0,0.0,1.1529326802603612,1.4717986686659208,0.7686217868402407,1.5372435736804817,0.0,0.0,0.38431089342012037,0.7686217868402409,0.0,0.0,0.0,0.0,0.0,0.0,0.9017857142857143,0.12155105867060796,0.0,,4.333333333333333,2.309401076758503
TR524244,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.963927783232684,41.53773986988335,3.276266726003711,4.5343119135910595,132.34798528144793,197.75601685211615,4.72809331674314,6.7494492011891305,0.9122200676321413,2.0397860816649236,0.0,0.0,0.0,0.0,0.9122200676321413,2.0397860816649236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,7.25,4.596194077712559
TW860822,9,0.0,0.0,0.2747271123348216,0.5494542246696432,0.0,0.0,0.0,0.0,0.0,0.0,24.3433831560681,22.714301241970112,5.090643565238474,4.081840295048412,192.4919229830457,108.61615149994577,56.831641361852355,37.01604005885486,1.0558512596315741,1.4186181490484795,1.3305783719663957,1.2413117326094774,0.0,0.0,9.228141807080888,2.913985411261808,0.7747271123348216,0.9672626988367172,0.0,0.0,0.5558512596315741,0.6482893893304899,1.5805783719663957,1.7040547437028968,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9226190476190477,0.08987898137227084,0.0,0.0,4.4338624338624335,1.2760101480956834
UA499525,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.486514507053336,11.04849785048579,4.237122273466116,3.267040146545819,0.0,0.0,0.8605400365723945,1.2558087323879619,0.0,0.0,0.2501954598770968,0.5594540559470096,0.0,0.0,3.6545990839754032,3.061770703087507,0.27654566091814914,0.6183748966955884,0.0,0.0,0.2501954598770968,0.5594540559470096,0.3074487147360963,0.6874762257448527,1.0582496159772241,1.111300199156348,0.27654566091814914,0.6183748966955884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.11180339887498948,0.0,,5.630952380952381,3.1328303258140457
WN551420,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766667560133931,7.910448709102739,1.7309605037950042,1.8195689200400795,0.0,0.0,1.195842795518134,1.1467596744431718,0.0,0.0,0.0,0.0,0.0,0.0,8.183825838604253,3.3248633503200313,1.3323662058958239,1.2217815358486175,0.0,0.0,0.0,0.0,0.0,0.0,2.4292141206959665,1.0783694078349577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433333333333334,0.1507389207279335,,,3.1111111111111107,1.8358568490953668
WR283546,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.727867939947814,15.403239322806648,10.034282849380418,3.675746361877905,0.0,0.0,1.708492339197792,1.1971472226623279,0.2,0.447213595499958,0.0,0.0,0.6993570804654279,1.0941247318391376,10.337342373574712,5.481808968309515,0.20751689951446295,0.46402189379433223,1.099357080465428,1.1391891187843384,0.6993570804654279,1.0941247318391376,0.6993570804654279,1.0941247318391376,0.8166521582468272,0.4570056790901815,0.0,0.0,0.0,0.0,2.3176275979301564,1.7854064366651685,1.099357080465428,1.1391891187843384,0.0,0.0,0.0,0.0,0.9833333333333332,0.03726779962499651,0.6666666666666666,0.28867513459481287,5.1712554112554106,2.1555820221724513
WS816688,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.336599514887343,29.32316680565071,4.334310054917971,5.311809019539026,0.0,0.0,0.3074487147360963,0.6874762257448527,0.0,0.0,0.0,0.0,0.0,0.0,11.474399624632092,12.834065577224003,0.8929682779259593,1.99673777119337,0.5626888457643663,1.2582105093100175,0.3074487147360963,0.6874762257448527,0.0,0.0,1.71601854927179,1.5725833987282745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.11180339887498948,0.5,0.7071067811865476,3.5238095238095237,3.051708565716593
YM654200,12,0.25,0.5,0.564153736901883,1.128307473803766,0.0,0.0,0.0,0.0,0.0,0.0,55.296304633252724,19.456332445508128,6.3207686845094155,3.894410887919768,3.3849224214112983,6.769844842822597,4.1283074738037655,1.4373069370651548,1.314153736901883,1.0302606215440522,0.75,0.9574271077563381,0.25,0.5,2.8141537369018828,0.8971187216287512,0.0,0.0,0.0,0.0,0.75,0.9574271077563382,1.0,0.816496580927726,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.321428571428571,6.874793750771456
ZF741855,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.676464497497875,14.098924987143493,6.294958056252637,2.3015870338179725,0.0,0.0,0.33000339622275576,0.7379100267598793,0.0,0.0,0.7292227431550391,1.077357137979457,0.0,0.0,9.376798126876825,5.614115086187387,0.0,0.0,0.0,0.0,0.23951364163897115,0.5355687842432636,0.0,0.0,1.8449387022575165,0.6798445588955317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.237619047619047,1.6182161730641678
