idPlayer,playguid,name,most_common_position_num,games_played,m_tries,s_tries,m_try_assist,s_try_assist,m_conversions,s_conversions,m_penalty_goals,s_penalty_goals,m_meters_made,s_meters_made,m_carries,s_carries,m_passes_made,s_passes_made,m_offloads,s_offloads,m_tackles_made,s_tackles_made,m_missed_tackles,s_missed_tackles,m_turnovers_won,s_turnovers_won,m_turnovers_conceded,s_turnovers_conceded,m_lineouts_won,s_lineouts_won,m_lineouts_stolen,s_lineouts_stolen,m_defenders_beaten,s_defenders_beaten,m_clean_breaks,s_clean_breaks,elo_score,defense_score,attack_score,open_score
910,TV410519,"Telusa Veainu",15,4,0.2500,0.5000,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,114.5000,38.0395,9.7500,2.8723,5.0000,1.8257,1.2500,0.5000,3.5000,1.2910,1.5000,1.9149,0.5000,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0000,0.8165,1167.4894,0.0249,0.3606,0.1622
911,PC185263,"Paul-Hugo Champ",11,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3460,27.6065,3.4175,0.5200,2.7508,0.6623,1.3333,1.1547,2.6667,3.7859,0.3333,0.5774,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0841,1.8778,1168.1265,0.0269,0.2555,0.0742
912,AA930919,"Alex Arrate",12,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8201,2.8512,3.2062,2.9854,3.0549,0.6977,0.0000,0.0000,7.2205,2.7427,0.3201,0.6402,1.2644,1.4603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1156.5181,0.0307,0.2344,0.0908
913,LB784388,"Leo Barre",12,5,0.2000,0.4472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.7565,20.9527,8.2864,3.7752,6.8587,2.8814,0.4000,0.5477,6.5742,3.5427,2.0027,1.8708,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1167.2310,0.0248,0.2704,0.1033
914,LE905628,"Lester Etien",11,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.7647,19.4662,6.2406,0.3403,3.0802,1.3008,1.5401,0.6504,6.8209,2.5751,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5401,0.7638,1169.8592,0.0555,0.2826,0.0823
915,NS146954,"Nicolas Sanchez",10,5,0.0000,0.0000,1.0198,1.2255,1.0396,1.0520,1.2198,1.0918,15.4989,17.2417,5.0581,1.1050,15.3755,5.5797,1.1389,1.1810,5.9187,4.3966,0.8396,1.1517,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4000,0.5477,1164.5746,0.0223,0.2918,0.1256
916,JH780806,"James Hall",9,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6027,31.1333,3.2693,2.2889,31.8926,13.8579,0.0000,0.0000,5.2899,3.0255,0.6409,0.7749,0.3909,0.7817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3909,0.7817,1175.7588,0.0191,0.2135,0.1139
917,QB250926,"Quentin Bethune",1,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3827,1.9555,4.7095,1.1617,0.0000,0.0000,0.0000,0.0000,7.8627,7.2086,0.6914,0.9777,0.6480,0.9164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1179.1401,0.0251,0.2169,0.0585
918,SL160807,"Tolu Latu",2,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5478,5.4050,4.2406,2.5132,3.2962,4.5357,0.6242,1.2484,6.0422,4.3903,2.4220,3.4193,1.2484,2.4968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1191.4147,0.0217,0.1997,0.0821
919,NR842830,"Nemo Roelofse",3,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1817,1.7043,3.8008,2.6458,0.7368,1.1035,0.0000,0.0000,7.8203,1.3076,1.9099,2.2012,0.4791,0.6561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1157.2381,0.0216,0.2312,0.0887
920,MD527879,"Mathieu de Giovanni",4,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.6458,4.4594,1.7353,2.8347,4.9099,0.0000,0.0000,9.5434,1.3733,0.3333,0.5774,0.6667,0.5774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1193.1111,0.0270,0.2572,0.1095
921,JV820198,"JJ van der Mescht",5,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5802,6.3635,5.8404,3.4265,0.0000,0.0000,0.0000,0.0000,7.4438,4.1661,1.5407,1.8616,1.3542,1.9853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1172.6059,0.0141,0.2066,0.0900
922,MK101571,"Marcos Kremer",6,3,0.0000,0.0000,0.0000,0.0000,1.6065,2.7826,0.8033,1.3913,13.8538,15.8289,8.3110,6.6734,1.6673,1.4468,0.8033,1.3913,10.0328,4.6516,0.8033,1.3913,2.4706,2.4121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1185.3712,0.0189,0.1400,0.0508
923,CF685380,"Charlie Francoz",7,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5058,3.2948,2.9038,1.9609,3.7925,4.0991,0.2000,0.4472,12.1746,4.9649,2.3068,1.9246,0.6000,1.3416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1166.7689,0.0204,0.2030,0.0678
924,TG784135,"Talalelei Gray",8,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5708,11.7646,6.0199,2.4300,3.7507,2.0538,0.4395,0.6059,9.4101,2.1680,1.1161,0.8534,0.4790,0.6559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2000,0.4472,1155.6059,0.0260,0.2947,0.1245
925,LD414461,"Lucas da Silva",2,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9480,4.9173,3.3817,1.6423,2.3586,2.7235,0.0000,0.0000,4.7624,1.8913,1.4666,2.9333,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1178.8090,0.0099,0.2103,0.0956
926,MA456458,"Moses Alo-Emile",1,3,1.2184,2.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4651,2.1353,3.1192,1.0027,0.6541,1.1330,0.0000,0.0000,9.2962,6.6579,0.6234,1.0797,1.2775,1.1073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1197.6013,0.0097,0.0984,0.0411
927,PA677853,"Paul Alo-Emile",3,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9818,12.7021,9.7330,3.1716,1.8472,0.9187,1.8472,0.9187,7.9875,2.8279,0.5988,0.8468,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1208.0436,0.0125,0.1644,0.0862
928,PG126769,"Paul Gabrillagues",4,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6976,2.2671,3.6713,2.8992,6.7912,4.8992,0.0000,0.0000,8.3005,2.6263,0.0000,0.0000,0.2500,0.5000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1187.3828,0.0200,0.1826,0.0789
929,LG102139,"Loic Godener",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1465,1.9858,43.1783,20.6347,12.5928,7.6321,2.9293,3.2206,0.7087,1.2275,14.1993,7.1941,1.4174,2.4549,0.8033,1.3913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1188.6231,0.0095,0.0836,0.0404
930,WP490077,"Will Percillier",9,4,0.0000,0.0000,0.3781,0.7561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1154,2.4554,34.9683,23.3646,0.0000,0.0000,3.3940,3.1101,0.8687,1.0197,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1197.6479,0.0059,0.1009,0.0426
931,GW784183,"Gauthier Wolf",13,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.2037,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1198.6524,0.0057,0.0264,0.0091
932,AL651174,"Adrien Lapegue-Lafaye",11,3,1.3333,1.1547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.8704,19.2150,5.0679,1.6763,1.0000,1.0000,0.3333,0.5774,2.7346,1.2723,1.3333,1.1547,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6667,1.1547,1199.3410,0.0096,0.2579,0.1580
933,MW709297,"Marcus Watson",15,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0252,3.9271,3.0483,1.2557,2.8165,2.1275,0.5401,0.7638,0.0000,0.0000,0.6560,0.9278,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1177.0840,0.0071,0.3379,0.0720
934,DF238489,"Dan Frost",2,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.2784,19.8806,6.1959,3.1395,2.8059,3.2919,1.4053,1.9582,12.4360,3.1218,1.9519,1.5092,0.4977,0.7030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1193.5655,0.0070,0.1804,0.1037
935,GO718696,"Gabriel Oghre",2,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2573,3.3043,6.0048,2.5566,2.6895,1.4845,0.4669,0.6443,7.2645,1.8494,2.3810,1.9009,0.5688,0.7852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2531,0.5659,1199.7871,0.0085,0.2637,0.1492
936,CA469748,"Cameron Anderson",15,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.2037,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1198.0258,0.0013,0.0440,0.0169
937,PC507188,"Patrick Campbell",15,2,0.5312,0.7513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.9685,36.7250,3.0937,0.1326,2.0625,0.0884,0.0000,0.0000,1.5312,0.6629,0.5312,0.7513,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0625,1.5026,1228.0514,0.0711,0.3235,0.1966
938,CF136427,"Chris Farrell",13,7,0.0000,0.0000,0.4286,0.5345,0.0000,0.0000,0.0000,0.0000,26.5714,10.4220,6.5714,2.8785,4.8571,2.5448,0.2857,0.7559,6.5714,3.7353,1.8571,1.7728,0.2857,0.4880,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4286,0.5345,1253.0282,0.0581,0.3624,0.1666
939,DD213481,"Damian de Allende",12,5,0.2000,0.4472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4000,19.3080,7.0000,0.7071,5.6000,2.6077,0.2000,0.4472,7.4000,4.1593,3.6000,1.9494,0.6000,0.5477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1227.5520,0.0502,0.3463,0.1682
940,KE263615,"Keith Earls",14,6,0.3333,0.5164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8396,9.6366,3.7593,0.7549,4.3210,1.9541,0.5309,0.5855,3.5617,1.7031,2.3333,1.7512,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5309,0.5855,1238.8832,0.0489,0.3362,0.1522
941,SB122898,"Scott Buckley",2,3,0.3601,0.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3321,14.6405,6.8143,6.5069,1.3435,1.1725,0.0000,0.0000,7.6739,9.7909,0.7201,1.2473,0.3601,0.6237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3601,0.6237,1220.5819,0.0329,0.2706,0.1057
942,JF896660,"James French",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.7529,NULL,5.0039,NULL,1.2510,NULL,0.0000,NULL,7.5059,NULL,1.2510,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1211.0935,0.0261,0.2511,0.1500
943,EO797199,"Eoin O'Connor",4,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,8.6417,NULL,5.4011,NULL,2.1604,NULL,1.0802,NULL,5.4011,NULL,1.0802,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1213.7337,0.0333,0.3196,0.1909
944,JH753401,"John Hodnett",7,6,0.0000,0.0000,0.0000,0.0000,1.3022,3.1896,0.0000,0.0000,34.0557,50.9359,8.4679,2.7272,3.9915,2.4163,0.5357,0.9007,8.0741,6.8830,0.8945,1.0542,1.2472,1.2383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5421,1.3278,1230.5955,0.0385,0.2188,0.1126
945,DO113496,"Daniel Okeke",8,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,86.0000,NULL,7.0000,NULL,4.0000,NULL,0.0000,NULL,11.0000,NULL,2.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0000,NULL,1217.2103,0.0380,0.3652,0.2182
946,DM474998,"Declan Moore",2,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,8.4074,NULL,4.2037,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1202.0298,0.0048,0.0457,0.0273
947,MD604664,"Mark Donnelly",1,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,5.8859,NULL,0.0000,NULL,8.8289,NULL,0.0000,NULL,2.9430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1202.9011,0.0076,0.0730,0.0436
948,RS890020,"Roman Salanoa",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,8.5041,NULL,2.1260,NULL,0.0000,NULL,0.0000,NULL,12.7562,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1205.0425,0.0119,0.1141,0.0682
949,JF699054,"John Forde",4,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,12.6111,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.9620,0.0048,0.0457,0.0273
950,CM768172,"Conor Moloney",7,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,8.4074,NULL,4.2037,NULL,0.0000,NULL,0.0000,NULL,16.8148,NULL,0.0000,NULL,4.2037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1202.0095,0.0048,0.0457,0.0273
951,EC343329,"Ethan Coughlan",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1200.8084,0.0019,0.0183,0.0109
952,TB887031,"Tony Butler",10,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.2037,NULL,0.0000,NULL,16.8148,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.5711,0.0038,0.0365,0.0218
953,JW646985,"Jonathan Wren",15,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.5793,0.0038,0.0365,0.0218
954,BD699423,"Brice Dulin",15,6,0.0000,0.0000,0.3684,0.5746,0.0000,0.0000,0.0000,0.0000,47.3724,33.8994,6.9933,2.0568,5.3109,1.5589,1.4714,1.2667,2.4495,1.1098,0.7072,0.8857,0.3486,0.8538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5427,0.5986,1284.9137,0.0512,0.3624,0.2449
955,JF577912,"Jules Favre",14,5,0.0000,0.0000,0.2000,0.4472,0.0000,0.0000,0.0000,0.0000,27.4637,24.4039,3.8879,1.8875,3.2000,2.8636,0.4000,0.5477,3.4000,3.1305,0.0000,0.0000,0.2000,0.4472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6000,0.5477,1267.9703,0.0407,0.3567,0.0880
956,JS167109,"Jérémy Sinzelle",13,6,0.0000,0.0000,0.1667,0.4082,0.0000,0.0000,0.0000,0.0000,10.0236,5.5022,4.6713,1.8836,9.1997,4.8203,0.5000,0.8367,5.9653,2.0828,0.6729,0.8197,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1282.5703,0.0527,0.3812,0.1327
957,AR816235,"Arthur Retiere",9,4,0.0000,0.0000,0.5033,1.0066,0.0000,0.0000,0.0000,0.0000,21.1801,23.6423,6.9783,4.1239,13.0540,12.6057,0.7357,1.4715,2.0741,2.8498,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1216.8444,0.0147,0.1128,0.0245
958,IW480455,"Ihaia West",10,7,0.4413,0.7983,0.2985,0.5104,1.7654,1.5903,1.8699,1.5658,19.8200,19.8624,2.3113,1.1071,19.3624,12.1615,0.0000,0.0000,4.1730,1.4401,0.7143,0.4880,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2985,0.5104,1291.1130,0.0503,0.3615,0.1596
959,TK580092,"Tawera Kerr-Barlow",9,7,0.1429,0.3780,0.3057,0.5236,0.0000,0.0000,0.0000,0.0000,21.7148,9.5090,5.5708,3.1262,55.7969,17.0739,0.9373,1.1838,5.2643,2.9215,1.1801,1.1994,0.1429,0.3780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1287.0273,0.0396,0.3485,0.2135
960,RW793334,"Reda Wardi",1,4,0.2724,0.5447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.1615,15.6192,11.4264,2.9124,5.7607,2.7467,0.2724,0.5447,8.9358,4.6586,1.3486,1.6255,1.0221,1.1821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1229.6233,0.0271,0.1964,0.0455
961,PB688963,"Pierre Bourgarit",2,8,0.3127,0.5832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.5016,15.3984,7.8175,3.9456,3.6101,3.0182,0.9284,1.4664,8.9493,4.1303,1.2238,1.6422,1.2244,1.3460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4703,0.6527,1283.6282,0.0368,0.2825,0.1230
962,RS861345,"Romain Sazy",4,8,0.5255,1.4862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2378,11.5901,4.5486,2.7174,2.7841,2.1374,0.1482,0.4190,7.9694,7.2060,0.4449,0.6155,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1257.5321,0.0228,0.1924,0.1547
963,WS998060,"Will Skelton",5,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,12.8193,7.5000,7.0475,3.5000,3.6968,0.5000,0.5774,6.7500,4.7871,0.5000,0.5774,1.0000,1.1547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1248.5931,0.0519,0.3144,0.0865
964,PB548554,"Paul Boudehent",6,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4914,48.4851,4.6138,0.6689,1.0935,0.1619,0.0000,0.0000,9.4146,2.1250,3.0935,2.5427,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8536,1.4786,1238.9008,0.0319,0.3451,0.2377
965,VV677062,"Victor Vito",7,5,0.2000,0.4472,0.2000,0.4472,0.0000,0.0000,0.0000,0.0000,29.0000,33.6378,5.6000,3.5777,4.6000,2.9665,0.6000,0.8944,9.2000,3.9623,1.2000,1.0954,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6000,0.8944,1274.6565,0.0494,0.4116,0.2129
966,GL453958,"Guillaume Lagahe",16,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1200.0000,0.0483,0.3852,0.0972
967,DP468664,"Dany Priso",1,8,0.1564,0.4423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5641,9.5525,4.6541,2.9265,3.9826,2.6133,0.1620,0.4582,8.7867,2.7973,0.7889,1.3722,0.7454,0.6239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1424,0.4029,1283.5598,0.0378,0.2809,0.1574
968,RH300313,"Ramiro Herrera",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,19.5325,NULL,3.9065,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,1201.9460,0.0066,0.0530,0.0134
969,TL115914,"Thomas Lavault",4,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6533,6.6941,2.9753,1.9959,3.4045,2.5694,0.0000,0.0000,10.6102,8.9722,1.0959,1.2379,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1263.9417,0.0351,0.2652,0.0829
970,RB397386,"Remi Bourdeau",7,6,0.3355,0.8219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6956,7.2930,3.7230,3.6806,2.1177,2.0192,0.0000,0.0000,6.7894,5.8523,0.5273,0.8612,0.1917,0.4697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1254.0227,0.0280,0.2101,0.1416
971,PP896178,"Pierre Popelin",15,6,0.0000,0.0000,0.1667,0.4082,1.2364,1.9243,0.9031,1.4693,25.4619,42.0176,3.6680,3.4111,5.5621,8.2180,0.3566,0.5542,1.6037,1.7848,0.1667,0.4082,0.1667,0.4082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1899,0.4652,1231.3431,0.0188,0.2249,0.1215
972,EB471317,"Eneriko Buliruarua",13,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5071,45.9117,5.8334,5.7613,2.3932,3.2684,0.4078,0.7063,10.4236,6.0070,0.4078,0.7063,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4078,0.7063,1228.2179,0.0306,0.2098,0.2229
973,TB759151,"Thomas Berjon",9,5,0.8407,1.8799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5633,18.5733,1.5245,2.1058,18.5163,28.9646,0.0000,0.0000,5.9210,7.1671,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1220.0847,0.0302,0.1797,0.0594
974,JM626935,"Josh McKay",15,6,0.5090,0.5579,0.1667,0.4082,0.0000,0.0000,0.0000,0.0000,77.4990,19.4705,10.4143,2.3763,4.2206,2.0054,0.6667,0.8165,3.0270,1.4158,0.6667,0.8165,0.1667,0.4082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0090,0.6328,1174.3191,0.0669,0.3882,0.1252
975,CF402519,"Cole Forbes",11,4,0.3240,0.6480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4737,23.7319,5.2283,2.6904,2.2921,1.3833,0.0000,0.0000,1.6441,0.9141,0.0000,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6480,1.2960,1181.0831,0.0777,0.3323,0.0955
976,RT731927,"Ross Thompson",10,6,0.0000,0.0000,0.1832,0.4486,1.3572,0.8166,2.4085,1.5719,16.0148,7.1599,5.2858,0.9776,18.5734,6.7805,0.0000,0.0000,8.1777,1.2288,0.8535,0.7591,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1832,0.4486,1171.1405,0.0648,0.3787,0.1218
977,SC459267,"Scott Cummings",4,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1332,5.5271,3.6752,2.4477,2.9319,1.8193,0.0000,0.0000,7.0897,4.9862,1.3419,1.5006,0.2000,0.4472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2258,0.5049,1182.6279,0.0691,0.3049,0.1008
978,RG676033,"Richie Gray",5,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3217,1.8964,3.4434,2.0038,5.6051,1.5804,0.0000,0.0000,7.4622,1.6620,0.8323,0.8494,0.4323,0.5948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1180.0677,0.0611,0.3538,0.1112
979,JD501669,"Jack Dempsey",8,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0000,14.7817,13.2000,2.3875,4.8000,1.6432,0.8000,0.8367,9.8000,1.9235,0.8000,1.3038,0.6000,0.8944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2000,0.4472,1164.4401,0.0699,0.4029,0.1319
980,JM921635,"Johnny Matthews",2,4,0.2724,0.5447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7650,12.9309,5.7691,3.3506,3.0943,2.4826,0.7112,1.4224,7.2691,2.4797,1.3336,1.0277,0.9574,1.9148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0.0000,1204.8896,0.0402,0.2062,0.0596
