idPlayer,idMatch,position_num,mins_played,tries,try_assists,conversions,penalty_goals,meters_made,carries,passes_made,offloads,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,lineouts_won,lineouts_stolen,defemders_beaten,clean_breaks,at_home,is_sub
1644,336,9,12,0,0,0,0,8,1,13,0,0,0,0,0,0,0,1,0,0,1
1115,336,15,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
1440,336,14,18,0,0,0,0,10,3,0,0,0,0,0,1,0,0,3,0,0,1
748,337,15,80,2,0,0,0,96,10,7,2,4,1,0,1,0,0,4,3,1,0
749,337,14,80,0,0,0,0,83,9,4,1,6,4,0,3,0,0,8,1,1,0
750,337,13,80,0,1,0,0,35,12,10,1,7,2,0,2,0,0,0,0,1,0
906,337,12,60,0,1,0,0,3,3,12,0,4,0,0,0,0,0,0,0,1,0
752,337,11,80,0,0,0,0,97,9,1,0,7,3,0,1,0,0,2,2,1,0
45,337,10,80,0,1,3,2,13,5,21,2,5,4,2,3,0,0,1,1,1,0
154,337,9,63,0,0,0,0,24,8,41,1,9,0,0,1,0,0,0,0,1,0
753,337,1,50,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0
754,337,2,51,1,0,0,0,3,5,4,0,11,0,0,0,0,0,0,0,1,0
78,337,3,51,0,0,0,0,4,7,0,0,6,1,0,0,0,0,0,0,1,0
755,337,4,80,0,0,0,0,8,2,2,0,17,0,0,0,2,0,0,0,1,0
756,337,5,72,0,0,0,0,5,7,3,0,12,1,0,0,6,0,0,0,1,0
757,337,6,80,0,0,0,0,8,5,2,0,19,1,0,1,2,0,0,0,1,0
758,337,7,73,0,0,0,0,0,1,9,1,19,0,0,0,0,0,0,0,1,0
759,337,8,80,0,0,0,0,23,9,3,1,13,3,0,0,1,0,0,0,1,0
760,337,2,29,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,1,1
761,337,1,30,0,0,0,0,0,3,0,0,6,1,0,1,0,0,0,0,1,1
762,337,3,29,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,1,1
763,337,5,8,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1
1544,337,7,7,0,0,0,0,1,1,1,0,4,1,0,0,0,0,0,0,1,1
765,337,9,17,1,0,0,0,23,4,14,1,3,0,0,0,0,0,0,0,1,1
751,337,12,20,0,0,0,0,1,1,3,0,4,0,0,0,0,0,0,0,1,1
415,337,15,80,0,1,0,0,62,10,4,3,1,1,0,2,0,0,6,1,0,0
1573,337,14,80,0,0,0,0,10,7,0,0,4,2,0,2,0,0,1,0,0,0
396,337,13,69,1,0,0,0,36,4,6,0,4,2,0,0,0,0,2,1,0,0
414,337,12,80,0,0,0,0,27,8,6,0,7,2,0,1,0,0,0,1,0,0
398,337,11,62,0,1,0,0,32,6,5,2,2,2,1,1,0,0,4,0,0,0
399,337,10,80,0,0,1,1,57,15,28,3,11,1,0,0,0,0,1,0,0,0
831,337,9,54,0,0,0,0,4,2,40,0,7,0,0,0,0,0,2,0,0,0
401,337,1,63,0,0,0,0,32,6,0,0,6,0,0,1,0,0,0,0,0,0
402,337,2,56,1,0,0,0,17,4,2,0,7,1,0,0,0,0,0,1,0,0
403,337,3,51,0,0,0,0,7,1,0,0,6,1,0,0,0,0,1,0,0,0
404,337,4,80,0,0,0,0,22,11,4,1,4,0,0,1,1,0,0,0,0,0
405,337,5,80,0,0,0,0,14,13,6,0,6,0,0,5,8,2,0,0,0,0
832,337,6,51,0,0,0,0,5,6,3,0,10,0,0,1,2,0,0,0,0,0
82,337,7,19,0,0,0,0,3,11,15,1,15,0,2,3,0,0,0,0,0,0
407,337,8,80,0,0,0,0,68,15,3,3,4,0,0,1,0,1,3,1,0,0
408,337,2,24,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,1
833,337,1,17,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1
410,337,3,29,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
406,337,6,29,0,0,0,0,20,6,5,1,2,0,1,1,0,0,1,0,0,1
413,337,9,26,0,0,0,0,5,4,33,0,2,0,0,0,0,0,2,0,0,1
1645,337,13,11,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1
394,337,11,18,0,0,0,0,10,1,1,0,1,3,0,1,0,0,0,0,0,1
558,338,15,80,0,0,0,0,63,13,9,1,1,3,0,2,0,0,0,0,1,0
73,338,14,80,0,0,0,0,49,9,2,0,3,0,0,2,0,0,3,1,1,0
604,338,13,59,1,0,0,0,18,5,3,0,8,0,1,2,0,0,1,1,1,0
561,338,12,80,1,0,0,0,26,4,8,0,6,1,1,2,0,0,2,1,1,0
562,338,11,62,0,0,0,0,41,6,3,0,4,0,0,0,0,0,3,1,1,0
74,338,10,80,0,1,2,0,26,4,23,0,6,0,0,1,0,0,1,0,1,0
563,338,9,80,0,0,0,0,16,5,55,0,7,0,0,1,0,0,1,0,1,0
85,338,1,80,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,1,0
564,338,2,80,0,0,0,0,0,1,5,0,9,0,2,2,0,0,0,0,1,0
565,338,3,59,0,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0,1,0
1582,338,4,80,0,0,0,0,0,1,2,0,12,1,0,0,0,0,0,0,1,0
566,338,5,59,0,0,0,0,8,3,1,0,10,0,0,0,1,0,0,0,1,0
569,338,6,80,0,0,0,0,0,8,3,0,9,0,0,0,0,0,0,0,1,0
574,338,7,40,0,0,0,0,32,3,2,0,10,0,0,0,2,0,3,1,1,0
88,338,8,80,0,0,0,0,7,4,5,0,12,0,0,2,2,0,1,0,1,0
572,338,3,21,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
674,338,5,21,0,0,0,0,10,3,1,0,3,0,0,0,3,0,0,0,1,1
568,338,7,40,0,0,0,0,4,1,1,0,8,0,2,0,0,0,0,0,1,1
560,338,13,21,0,0,0,0,27,4,0,0,3,0,0,1,0,0,1,0,1,1
559,338,11,18,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,1
47,338,15,80,0,0,0,0,17,5,3,0,5,1,0,0,0,0,0,0,0,0
90,338,14,80,0,0,0,0,9,6,0,0,12,1,0,0,0,0,0,0,0,0
72,338,13,80,1,0,0,0,9,5,4,0,6,3,0,0,0,0,2,1,0,0
338,338,12,80,0,0,0,0,11,8,2,0,9,3,0,1,2,0,0,0,0,0
1586,338,11,42,0,0,0,0,20,3,1,0,0,1,0,0,0,0,1,0,0,0
340,338,10,80,0,1,1,0,7,5,14,3,5,2,0,0,0,0,1,0,0,0
341,338,9,73,0,0,0,0,1,3,50,1,3,0,1,2,0,0,0,0,0,0
1552,338,1,80,0,0,0,0,2,3,4,0,7,0,0,0,0,0,0,0,0,0
346,338,2,51,0,0,0,0,0,2,0,0,7,2,1,1,0,0,0,0,0,0
343,338,3,59,0,0,0,0,19,6,0,0,6,0,1,0,0,0,0,0,0,0
57,338,4,80,0,0,0,0,2,12,3,0,7,0,0,1,3,0,0,0,0,0
344,338,5,57,0,0,0,0,11,8,2,0,3,2,0,2,3,2,0,0,0,0
345,338,6,73,0,0,0,0,26,9,1,0,10,0,1,1,0,0,0,0,0,0
350,338,7,80,0,0,0,0,6,6,1,0,5,1,1,1,5,0,0,0,0,0
83,338,8,80,0,0,0,0,45,13,7,1,11,0,0,1,0,0,1,0,0,0
726,338,2,29,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1
613,338,11,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
614,338,3,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
65,338,5,23,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
349,338,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,338,9,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
980,339,15,80,0,0,0,0,52,14,5,1,1,2,0,1,0,0,6,0,1,0
1488,339,14,80,0,0,0,0,37,8,1,0,3,2,2,1,0,0,0,0,1,0
1641,339,13,5,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
983,339,12,80,0,0,0,0,1,5,10,1,6,3,0,0,0,0,2,0,1,0
1326,339,11,80,0,0,0,0,60,7,5,0,8,1,0,3,0,0,1,1,1,0
1000,339,10,80,0,0,0,1,26,5,12,0,2,1,0,1,0,0,0,0,1,0
986,339,9,30,0,0,0,0,18,2,29,1,3,0,0,0,0,0,1,0,1,0
987,339,1,49,0,0,0,0,1,4,3,0,9,1,0,0,0,0,0,0,1,0
988,339,2,60,1,0,0,0,5,8,0,0,10,0,0,0,0,0,0,0,1,0
1489,339,3,49,0,0,0,0,6,4,4,0,7,0,0,0,0,0,1,0,1,0
997,339,4,80,0,0,0,0,13,2,3,0,11,3,2,0,4,0,0,0,1,0
990,339,5,80,0,0,0,0,17,5,2,0,8,2,0,1,9,1,1,1,1,0
1581,339,6,80,0,0,0,0,4,4,3,0,6,0,0,1,1,0,0,0,1,0
992,339,7,60,0,0,0,0,11,5,5,0,13,1,1,1,3,0,4,0,1,0
991,339,8,49,0,0,0,0,6,6,3,0,10,2,2,4,0,0,1,1,1,0
184,339,2,20,0,0,0,0,0,4,1,0,1,2,1,1,0,0,0,0,1,1
995,339,1,31,0,0,0,0,4,4,0,0,2,1,0,0,0,0,1,0,1,1
989,339,3,31,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1
993,339,8,31,0,0,0,0,10,4,2,0,2,1,0,0,0,0,0,0,1,1
998,339,7,20,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1
1328,339,9,50,0,0,0,0,0,0,47,0,3,1,0,1,0,0,0,0,1,1
1327,339,10,25,0,0,0,0,3,2,5,0,0,0,0,0,0,0,1,0,1,1
1324,339,13,75,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,1,1
192,339,15,80,1,1,1,0,77,13,7,0,5,2,0,0,0,0,7,1,0,0
584,339,14,80,1,0,0,0,46,4,1,0,8,0,0,1,0,0,1,0,0,0
583,339,13,41,0,0,0,0,21,6,2,0,9,0,2,2,0,0,1,0,0,0
599,339,12,80,0,0,0,0,52,8,10,0,7,3,0,2,0,0,3,1,0,0
811,339,11,80,1,1,0,0,56,7,4,2,5,2,0,0,0,0,1,1,0,0
29,339,10,62,0,0,4,2,10,4,18,0,2,0,0,0,0,0,1,0,0,0
585,339,9,65,0,0,0,0,20,5,62,1,3,1,0,2,0,0,4,0,0,0
586,339,1,60,0,0,0,0,0,0,3,0,9,2,0,0,0,0,0,0,0,0
812,339,2,66,1,1,0,0,27,6,4,0,11,1,0,1,0,0,3,1,0,0
1518,339,3,67,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
589,339,4,80,0,0,0,0,5,3,4,0,11,1,1,0,6,0,1,0,0,0
590,339,5,66,0,0,0,0,7,6,5,3,6,3,0,0,1,0,0,0,0,0
591,339,6,80,0,0,0,0,3,7,7,0,16,0,0,2,3,0,0,0,0,0
81,339,7,80,0,0,0,0,31,9,1,1,16,1,1,0,1,0,4,0,0,0
814,339,8,65,0,0,0,0,28,14,1,0,4,1,0,0,1,0,3,0,0,0
592,339,2,14,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
593,339,1,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
588,339,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
595,339,5,14,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1
1634,339,8,15,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1
597,339,9,15,1,0,0,0,25,2,7,0,2,0,1,0,0,0,0,0,0,1
810,339,13,39,0,0,0,0,18,6,1,0,2,0,0,0,0,0,1,1,0,1
816,339,10,18,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,1
70,340,15,80,0,0,0,0,52,10,3,2,4,1,1,1,0,0,3,0,1,0
1440,340,14,41,1,0,0,0,26,3,1,0,2,1,0,2,0,0,4,0,1,0
1114,340,13,80,0,0,0,0,18,6,6,0,6,0,0,1,0,0,0,0,1,0
1418,340,12,61,1,0,0,0,26,7,0,0,4,1,0,1,0,0,0,0,1,0
71,340,11,64,0,0,0,0,42,5,3,1,7,1,0,3,0,0,1,0,1,0
1112,340,10,80,0,0,2,0,0,2,25,2,1,1,0,0,0,0,0,0,1,0
1613,340,9,69,0,2,0,0,20,4,41,1,5,4,0,1,0,0,0,0,1,0
1117,340,1,73,0,0,0,0,3,6,1,0,9,0,0,0,0,0,0,0,1,0
84,340,2,80,0,0,0,0,35,9,4,1,6,1,1,0,0,0,0,0,1,0
1420,340,3,80,0,0,0,0,2,2,0,0,9,0,1,0,0,0,0,0,1,0
79,340,4,80,0,0,0,0,25,9,8,0,10,1,0,2,11,1,0,0,1,0
1523,340,5,47,0,0,0,0,4,1,0,0,8,0,1,0,0,0,0,0,1,0
80,340,6,73,0,0,0,0,4,1,4,0,12,0,0,2,5,2,0,0,1,0
1121,340,7,80,0,0,0,0,27,10,12,1,21,1,1,0,0,1,0,0,1,0
159,340,8,64,0,0,0,0,11,3,3,0,13,0,0,0,0,0,1,0,1,0
1419,340,8,16,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,1,1
1124,340,1,7,0,0,0,0,12,4,0,0,0,1,0,0,0,0,0,0,1,1
1120,340,6,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
1644,340,9,11,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1
27,340,12,19,0,0,0,0,23,5,4,0,2,0,0,1,0,0,5,0,1,1
1113,340,11,16,1,0,0,0,31,2,0,0,1,0,0,0,0,0,3,1,1,1
1560,340,15,80,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0
1046,340,14,66,0,0,0,0,22,3,2,0,2,0,0,0,0,0,0,0,0,0
49,340,13,80,0,0,0,0,16,2,0,0,9,1,2,0,0,0,2,1,0,0
1405,340,12,80,0,0,0,0,1,2,4,0,8,0,0,1,0,0,0,0,0,0
1257,340,11,69,0,0,0,0,32,8,4,0,3,1,0,0,0,0,1,0,0,0
183,340,10,80,0,0,2,2,8,5,9,0,9,2,2,0,0,0,0,0,0,0
1064,340,9,64,0,0,0,0,9,2,48,0,4,1,0,1,0,0,0,0,0,0
1646,340,1,71,0,0,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0
1260,340,2,64,1,0,0,0,71,6,0,0,11,2,1,1,0,0,5,1,0,0
1053,340,3,60,1,0,0,0,8,7,0,0,6,0,0,0,0,0,0,0,0,0
1262,340,4,80,0,0,0,0,0,6,2,0,5,0,0,1,4,0,0,0,0,0
1263,340,5,53,0,0,0,0,3,3,0,0,4,0,0,0,2,0,1,0,0,0
1561,340,6,71,0,1,0,0,40,12,4,2,7,3,0,2,0,0,2,1,0,0
1265,340,7,31,0,0,0,0,4,1,4,0,11,1,3,0,4,1,0,0,0,0
1266,340,8,80,0,0,0,0,65,17,1,0,7,2,1,0,0,0,2,0,0,0
1052,340,2,16,0,0,0,0,3,1,0,0,5,1,0,0,0,0,0,0,0,1
1060,340,1,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
1261,340,3,20,0,0,0,0,2,2,2,0,5,1,0,0,0,0,0,0,0,1
1407,340,5,27,0,0,0,0,0,2,2,0,3,1,0,1,3,0,0,0,0,1
1562,340,6,9,1,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,1
1258,340,9,16,0,0,0,0,0,0,6,0,2,1,1,1,0,0,0,0,0,1
1048,340,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,340,14,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
238,341,15,56,1,1,0,0,51,9,6,0,0,0,0,1,0,0,2,1,1,0
239,341,14,80,1,1,0,0,71,15,3,1,3,0,1,2,0,0,4,3,1,0
741,341,13,80,0,1,0,0,58,7,10,1,6,2,0,1,0,0,3,2,1,0
241,341,12,80,1,0,0,0,8,5,11,0,6,1,0,1,0,0,0,1,1,0
257,341,11,50,0,0,0,0,60,7,2,0,2,2,0,2,0,0,3,2,1,0
243,341,10,80,0,0,2,1,9,5,17,0,9,2,0,1,0,0,1,0,1,0
1580,341,9,47,0,0,0,0,11,4,33,1,1,2,0,0,0,0,2,0,1,0
245,341,1,41,0,0,0,0,6,4,0,0,3,0,0,0,0,0,0,0,1,0
744,341,2,50,0,0,0,0,10,5,3,1,6,1,0,0,0,0,0,0,1,0
86,341,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
247,341,4,80,0,0,0,0,13,5,1,0,5,2,0,0,6,0,0,0,1,0
87,341,5,44,0,0,0,0,4,4,3,0,1,3,0,0,1,0,0,0,1,0
248,341,6,80,0,0,0,0,9,5,5,0,9,0,2,1,8,0,0,0,1,0
254,341,7,80,0,0,0,0,27,3,1,0,10,2,2,2,0,0,2,1,1,0
191,341,8,80,0,0,0,0,11,6,3,0,4,0,1,2,0,0,0,0,1,0
246,341,2,30,0,0,0,0,0,4,1,1,2,0,1,1,0,0,0,0,1,1
743,341,1,39,0,0,0,0,3,2,0,0,3,2,0,0,0,0,0,0,1,1
252,341,3,78,0,0,0,0,3,3,5,0,2,0,0,0,0,0,0,0,1,1
253,341,5,36,0,0,0,0,21,7,0,0,3,0,0,0,0,0,1,0,1,1
255,341,9,33,0,0,0,0,0,0,32,0,2,0,0,1,0,0,0,0,1,1
742,341,15,24,0,0,0,0,22,2,1,0,1,1,0,1,0,0,0,0,1,1
740,341,11,30,0,0,0,0,7,2,1,0,0,0,0,0,0,0,3,0,1,1
1002,341,15,80,1,0,0,0,19,7,4,2,4,2,0,2,0,0,1,0,0,0
1566,341,14,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1005,341,13,80,0,0,0,0,23,5,2,1,9,1,3,0,0,0,0,0,0,0
1368,341,12,60,0,0,0,0,3,3,4,0,10,1,0,1,0,0,0,0,0,0
51,341,11,80,0,0,0,0,50,7,2,0,8,2,2,1,0,0,7,0,0,0
1022,341,10,80,0,2,2,0,14,6,10,1,6,3,1,2,0,0,4,1,0,0
1363,341,9,80,1,1,0,0,80,5,40,0,0,2,0,1,0,0,2,2,0,0
54,341,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1009,341,2,56,0,0,0,0,4,5,7,1,9,1,0,0,0,0,0,1,0,0
1018,341,3,56,0,0,0,0,2,2,1,0,4,1,0,0,0,0,0,0,0,0
1011,341,4,80,1,0,0,0,12,5,1,0,16,0,1,0,1,0,3,0,0,0
1012,341,5,49,0,0,0,0,4,1,5,0,10,0,0,0,8,0,0,0,0,0
1569,341,6,69,0,0,0,0,33,7,0,0,9,2,0,1,2,0,1,0,0,0
1014,341,7,80,0,0,0,0,24,5,3,0,8,1,1,1,8,0,0,1,0,0
1019,341,8,80,0,0,0,0,8,10,9,0,9,1,1,1,0,0,1,0,0,0
1016,341,2,24,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
1008,341,14,67,0,0,0,0,5,1,5,0,5,0,1,0,0,0,0,0,0,1
1010,341,3,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1365,341,5,31,0,0,0,0,2,3,0,0,4,0,0,0,0,0,0,0,0,1
1647,341,6,11,0,0,0,0,13,2,2,1,1,0,0,0,0,0,1,0,0,1
1004,341,12,20,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
679,342,15,80,0,0,0,0,52,7,6,0,1,2,0,4,0,0,1,1,1,0
1534,342,14,80,0,0,0,0,58,6,8,3,8,3,1,1,0,0,3,1,1,0
882,342,13,80,0,0,0,0,2,6,3,0,10,3,0,1,0,0,1,0,1,0
466,342,12,80,0,0,0,3,16,6,5,1,10,4,0,1,0,0,0,0,1,0
463,342,11,80,0,0,0,0,36,5,0,0,2,0,0,1,0,0,4,0,1,0
681,342,10,80,0,0,0,0,32,9,13,0,5,1,0,1,0,0,2,0,1,0
467,342,9,50,0,0,0,0,12,3,36,0,2,2,0,2,0,0,0,0,1,0
477,342,1,61,0,0,0,0,16,11,1,0,3,1,0,1,0,0,0,0,1,0
683,342,2,54,0,0,0,0,22,7,3,1,8,1,0,2,0,0,1,0,1,0
478,342,3,41,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0
472,342,4,50,0,0,0,0,2,1,1,0,7,2,0,0,3,1,0,0,1,0
880,342,5,80,0,0,0,0,18,8,2,0,9,2,0,1,2,0,0,0,1,0
475,342,6,80,0,0,0,0,49,18,7,2,6,2,1,0,0,0,5,0,1,0
471,342,7,80,0,0,0,0,77,11,7,1,9,1,0,0,3,0,1,3,1,0
685,342,8,64,0,0,0,0,34,15,3,3,9,1,0,0,0,0,1,0,1,0
1593,342,2,26,0,0,0,0,7,3,2,0,5,1,0,0,0,0,1,1,1,1
686,342,1,19,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1
470,342,3,39,0,0,0,0,1,2,0,0,7,0,1,0,0,0,0,0,1,1
684,342,4,30,0,0,0,0,9,2,2,0,3,0,0,0,3,0,1,0,1,1
474,342,8,16,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,1,1
481,342,9,30,0,0,0,0,4,4,33,0,2,1,0,0,0,0,1,0,1,1
69,342,15,80,0,0,0,0,92,17,4,0,3,0,2,2,0,0,5,0,0,0
278,342,14,68,0,0,0,0,26,8,5,0,5,0,0,0,0,0,2,0,0,0
280,342,13,51,0,0,0,0,37,5,1,0,2,3,0,0,0,0,2,1,0,0
1548,342,12,80,0,0,0,0,12,8,10,0,10,5,0,1,0,0,1,0,0,0
279,342,11,80,0,0,0,0,56,5,3,1,4,2,0,1,0,0,5,0,0,0
89,342,10,80,0,0,1,2,30,7,33,0,5,0,0,1,0,0,2,0,0,0
282,342,9,51,0,0,0,0,11,6,44,2,4,0,0,0,0,0,1,0,0,0
76,342,1,80,0,0,0,0,16,7,5,1,3,3,0,0,0,0,3,0,0,0
1611,342,2,60,1,0,0,0,18,6,2,0,18,1,0,1,0,0,1,0,0,0
291,342,3,51,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0
285,342,4,80,0,0,0,0,0,2,1,0,12,0,0,0,0,0,0,0,0,0
638,342,5,80,0,0,0,0,5,5,2,0,5,0,0,0,3,0,0,0,0,0
292,342,6,60,0,0,0,0,12,4,3,0,9,1,0,0,2,0,1,0,0,0
287,342,7,13,0,0,0,0,21,3,1,0,22,0,1,0,0,0,2,0,0,0
155,342,8,80,0,0,0,0,21,5,3,0,11,0,0,0,4,0,2,1,0,0
289,342,2,20,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,1
290,342,14,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
284,342,3,29,0,0,0,0,8,2,1,0,4,2,0,0,0,0,0,0,0,1
296,342,14,12,0,0,0,0,18,4,0,0,1,0,0,1,0,0,0,0,0,1
283,342,6,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,342,9,29,0,0,0,0,30,2,31,0,0,2,0,0,0,0,1,1,0,1
947,342,13,29,0,0,0,0,14,1,2,0,1,3,0,0,0,0,0,0,0,1
239,343,15,80,0,0,0,0,69,14,5,0,2,1,0,2,0,0,2,0,1,0
256,343,14,80,0,0,0,0,25,7,0,0,5,0,0,0,0,0,1,0,1,0
741,343,13,80,0,0,0,0,21,11,12,2,3,0,0,0,0,0,2,0,1,0
143,343,12,80,0,1,0,0,44,7,5,1,3,2,1,1,0,0,3,1,1,0
1576,343,11,59,2,0,0,0,64,6,1,0,2,1,1,0,0,0,3,1,1,0
241,343,10,80,0,0,0,0,20,3,17,0,4,2,1,2,0,0,0,0,1,0
244,343,9,80,0,0,1,3,3,2,95,0,3,0,1,1,0,0,0,0,1,0
251,343,1,80,0,0,0,0,0,9,1,0,6,0,0,0,0,0,0,0,1,0
246,343,2,71,0,0,0,0,5,11,1,0,6,1,0,1,0,0,1,0,1,0
252,343,3,80,0,0,0,0,5,5,4,0,5,0,0,0,0,0,0,0,1,0
247,343,4,80,0,0,0,0,7,11,4,0,5,1,1,1,3,0,1,0,1,0
747,343,5,80,0,0,0,0,11,11,3,0,6,1,0,0,2,0,0,0,1,0
248,343,6,56,0,0,0,0,2,3,5,0,7,1,0,0,4,0,0,0,1,0
254,343,7,80,0,0,0,0,7,2,2,0,6,1,0,0,1,0,0,0,1,0
910,343,8,63,0,0,0,0,37,13,9,0,6,0,0,2,0,0,2,0,1,0
744,343,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
253,343,8,17,0,0,0,0,8,7,1,1,2,0,0,0,0,0,0,0,1,1
1579,343,6,24,0,0,0,0,14,7,1,0,3,0,0,0,0,0,1,0,1,1
240,343,11,21,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,1,1
558,343,15,80,0,1,0,0,51,14,4,0,3,1,0,5,0,0,1,1,0,0
835,343,14,70,0,1,0,0,51,4,4,0,6,1,2,1,0,0,2,3,0,0
560,343,13,80,0,1,0,0,71,5,3,0,7,1,0,2,0,0,4,2,0,0
561,343,12,80,0,0,0,0,11,5,4,0,12,0,0,1,0,0,0,0,0,0
562,343,11,64,1,0,0,0,32,5,2,0,9,1,2,0,0,0,3,1,0,0
836,343,10,80,0,0,1,0,0,3,15,1,9,1,0,1,0,0,1,0,0,0
563,343,9,70,0,0,0,0,0,1,35,0,4,1,0,0,0,0,0,0,0,0
571,343,1,70,0,0,0,0,0,1,1,0,12,2,0,0,0,0,0,0,0,0
564,343,2,80,0,0,0,0,4,4,3,0,17,1,1,1,0,0,0,0,0,0
565,343,3,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1582,343,4,80,0,0,0,0,2,1,0,0,12,0,0,0,2,0,0,0,0,0
566,343,5,80,0,0,0,0,2,9,3,0,13,0,0,1,3,0,0,0,0,0
674,343,6,12,1,0,0,0,26,3,0,0,1,0,0,0,0,0,0,0,0,0
838,343,7,56,0,0,0,0,0,1,3,0,11,1,1,1,1,0,0,0,0,0
603,343,8,71,0,0,0,0,28,10,1,0,7,1,2,1,0,0,1,0,0,0
675,343,8,9,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1
1640,343,1,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
572,343,3,64,0,0,0,0,0,1,1,0,16,2,0,0,0,0,0,0,0,1
573,343,7,24,1,0,0,0,24,1,0,0,5,1,0,0,1,0,0,0,0,1
676,343,6,68,0,0,0,0,0,3,0,0,11,1,0,0,1,0,0,0,0,1
575,343,9,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1
577,343,14,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
559,343,11,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1207,344,15,67,1,0,0,0,81,12,3,0,1,1,0,3,0,0,3,0,1,0
1601,344,14,80,0,1,0,0,36,12,2,1,7,1,0,0,0,0,1,1,1,0
1349,344,13,80,0,0,0,0,24,13,8,3,14,3,0,1,0,0,1,1,1,0
1350,344,12,80,0,0,0,0,44,13,9,0,10,2,1,0,0,0,4,0,1,0
1210,344,11,80,0,0,0,0,43,8,1,0,6,1,1,1,0,0,3,1,1,0
1226,344,10,80,0,0,1,2,17,2,36,0,6,0,0,0,0,0,3,0,1,0
1225,344,9,80,0,1,0,0,6,3,96,0,16,1,3,2,0,0,0,0,1,0
